Evans v. Michigan, 11-1327| 11-1327|The Double Jeopardy Clause bars retrial of defendant for arson, where: 1) defendant's court-decreed acquittal was the product of an erroneous interpretation of governing legal principles, i.e. that the State had to prove that the burned building was not a dwelling, which was not in fact a required element; but 2) acquittals are substantive rulings that conclude proceedings absolutely; and 3) a judicial acquittal premised upon an erroneous addition of an extraneous element to the charged offense  is an acquittal on the merits that bars retrial.
Chaidez v. US, 11-820| 11-820|Padilla v. Kentucky, which held that the Sixth Amendment requires defense attorneys to inform non-citizen clients of the deportation risks of guilty pleas, does not apply retroactively to cases already final on direct review, because Padilla announced a new rule regarding whether Strickland applied to advice on deportation in the first instance, which was an unsettled question.
Chafin v. Chafin, 11-1347| 11-1347|The return of a child to a foreign country pursuant to a return order under the Hague Convention on the Civil Aspects of International Child Abduction does not render an appeal of that order moot, and therefore the courts below continue to have jurisdiction to adjudicate the merits of the parties' respective claims.
Bailey v. US, 11-770| 11-770|The rule in Michigan v. Summers regarding detentions incident to the execution of a search warrant is limited to the immediate vicinity of the premises to be searched and does not apply here, where defendant was detained at a point beyond any reasonable understanding of the immediate vicinity of the premises in question; however, the question whether stopping petitioner was lawful under Terry v. Ohio remains open on remand.
Federal Trade Commission v. Phoebe Putney Health System, Inc., 11-1160| 11-1160|Georgia's law that creates special-purpose public entities called hospital authorities and gives those entities general corporate powers, including the power to acquire hospitals,  has not clearly articulated and affirmatively expressed a state policy allowing hospital authorities to make acquisitions that substantially lessen competition, and as a result: 1) the clear-articulation test is not satisfied; 2) state action immunity does not apply; and 3) defendant is not exempt from scrutiny under the federal antitrust laws.
Florida v. Harris, 11-817| 11-817|During a routine traffic stop, the officer had probable cause to search defendant's truck under the totality of the circumstances, where: 1) training and testing records supported a drug detection dog's reliability in detecting drugs; and 2) defendant did not adequately contest that evidence.
Comcast Corp. v. Behrend, 11-864| 11-864|Plaintiffs' class action, alleging violations of the federal antitrust laws, was improperly certified under  Federal Rule of Civil Procedure 23(b)(3), where: 1) the Third Circuit ran afoul of Supreme Court precedents when it refused to entertain arguments against plaintiffs' damages model that bore on the propriety of class certification simply because they would also be pertinent to the merits determination; and 2) under the proper standard for evaluating certification, plaintiffs' model falls far short of establishing that damages can be measured class-wide.
Millbrook v. US, 11-10362| 11-10362|28 U.S.C. section 2680(h) of the Federal Tort Claims Act, the proviso that extends the government's waiver of immunity to claims for certain intentional torts, including assault and battery, that are based on the acts or omissions of an investigative or law enforcement officer who is empowered by law to execute searches, to seize evidence, or to make arrests, extends to law enforcement officers' acts or omissions that arise within the scope of their employment, regardless of whether the officers are engaged in investigative or law enforcement activity, or are executing a search, seizing evidence, or making an arrest.
Florida v. Jardines, 11-564| 11-564|"Using a drug-sniffing dog on defendant-homeowner's porch to investigate the contents of the home is a ""search"" within the meaning of the Fourth Amendment, and therefore the judgment of the Supreme Court of Florida suppressing evidence obtained from that search is affirmed."
Wos v. E. M. A., 12-98| 12-98|The federal anti-lien provision pre-empts North Carolina's irrebuttable statutory presumption that one-third of a tort recovery is attributable to medical expenses, where: 1) a State is prevented from taking any portion of a Medicaid beneficiary's tort judgment or settlement not designated as payments for medical care under the federal statute and Arkansas Dept. of Health and Human Servs. v. Ahlborn; 2) the North Carolina statute is in direct conflict with the federal Medicaid statute insofar as it attempts to recover one-third of a tort recovery even if the settlement or verdict expressly allocates a lower percentage of the judgment to medical expenses; 3) the North Carolina statute sets forth no process for determining what portion of a beneficiary's tort recovery is attributable to medical expenses; and 4) a judicial or administrative proceeding may be necessary where a beneficiary and the State are unable to agree on what portion of a settlement represents compensation for medical expenses.
Decker v. Northwest Environmental Defense Center, 11-338| 11-338|In a citizen suit brought under the Clean Water Act (CWA) alleging that defendants had not obtained National Pollutant Discharge Elimination System (NPDES) permits before discharging stormwater runoff into two Oregon rivers, the EPA's interpretation of its regulation to exclude the type of stormwater discharges from logging roads at issue here is a reasonable one and accorded deference, where: 1) the present action falls within the scope of 33 U.S.C. section 1365 because the suit is against an alleged violator and seeks to enforce an obligation imposed by the CWA or its regulations; 2) the EPA's recent amendment to the Industrial Stormwater Rule does not make the cases moot; and 3) the preamendment version of the Industrial Stormwater Rule, as permissibly construed by the EPA, exempts discharges of channeled stormwater runoff from logging roads from the NPDES permitting scheme.
Standard Fire Ins. Co. v. Knowles, 11-1450| 11-1450|Plaintiff's stipulation that he and the class would seek less than $5 million in damages does not defeat federal jurisdiction under the Class Action Fairness Act, which gives federal district courts original jurisdiction over class actions in which the matter in controversy exceeds $5 million in sum or value, because a plaintiff who files a proposed class action cannot legally bind members of the proposed class before the class is certified.
Kirtsaeng v. John Wiley & Sons, Inc., 11-697| 11-697|"The ""first sale"" doctrine, which provides that the owner of a particular copy lawfully made under the Copyright Act, is entitled, without the authority of the copyright owner, to sell or otherwise dispose of the possession of that copy,  applies to copies of a copyrighted work lawfully made abroad."
Levin v. US, 11-1351| 11-1351|Under the Gonzalez Act, which makes the remedy against the United States under the Federal Tort Claims Act (FTCA) preclusive of any suit against armed forces medical personnel, subsection 10 U.S.C. 1089(e) abrogates the FTCA's intentional tort exception, and therefore permits plaintiff-veteran's suit against the U.S. alleging medical battery by a Navy doctor acting within the scope of his employment.
McBurney v. Young, 12-17| 12-17|"Virginia's Freedom of Information Act (FOIA), which grants Virginia citizens access to all public records, but grants no such right to non-Virginians, does not violate the Privileges and Immunities Clause, which protects only those privileges and immunities that are ""fundamental,"" nor does it violate the dormant Commerce Clause."
Boyer v. Louisiana, 11-9953| 11-9953|In suit challenging whether a delay caused by a State's failure to fund counsel for an indigent's defense should be weighed against the State in determining whether there was a deprivation of a defendant’s Sixth Amendment right to a speedy trial, the writ of certiorari is dismissed as improvidently granted.
Moncrieffe v. Holder, 11-702| 11-702|If a noncitizen’s conviction for a marijuana distribution offense fails to establish that the offense involved either remuneration or more than a small amount of marijuana, it is not an aggravated felony under the Immigration and Nationality Act, and the contrary judgment of the Court of Appeals for the Fifth Circuit is reversed and remanded.
Missouri v. McNeely, 11-1425| 11-1425|Judgment finding that the nonconsensual warrantless blood test violated defendant's Fourth Amendment right to be free from warrantless searches of his person, and suppressing said evidence, is affirmed, where, in drunk driving investigations the natural dissipation of alcohol in the bloodstream does not constitute an exigency in every case sufficient to justify conducting a blood test without a warrant.
Kiobel v. Royal Dutch Petroleum Co., 10-1491| 10-1491|The Alien Tort Statute does not reach conduct occurring in a foreign sovereign's territory, where: 1) the presumption against extraterritoriality applies to claims under the Alien Tort Statute; and 2) nothing in the statute rebuts that presumption. Therefore, the claim by Nigerian nationals now living in the U.S. against defendant corporations for aiding and abetting the Nigerian government in committing violations of the law of nations, which occurred outside the U.S., is barred.
Genesis Healthcare Corp. v. Symczyk, 11-1059| 11-1059|A collective action under the Fair Labor Standards Act of 1938 (FLSA) on behalf of respondent and other employees similarly situated, was appropriately dismissed for lack of subject-matter jurisdiction where, after she ignored petitioners' offer of judgment under Federal Rule of Civil Procedure 68, respondent had no personal interest in representing putative, unnamed claimants, nor any other continuing interest that would preserve her suit from mootness.
US Airways, Inc. v. McCutchen, 11-1285| 11-1285|In an ERISA action under section 502(a)(3), which authorizes health-plan administrators to bring a civil action to obtain appropriate equitable relief to enforce the terms of the plan, based on an equitable lien by agreement, the ERISA plan's terms govern. Neither general unjust enrichment principles nor specific doctrines reflecting those principles, such as the double-recovery or common-fund rules, can override the applicable contract.
Marshall v. Rodgers, 12-382| 12-382|"The Ninth Circuit Court of Appeals erred in granting defendant's petition for habeas corpus based on his claim that the California courts had violated his Sixth Amendment right to counsel by not providing an attorney to help with his new-trial motion after he had previously waived his right to counsel on three occasions, and thus its judgment is reversed and remanded, where the Ninth Circuit erred in concluding that defendant's claim was supported by ""clearly established Federal law, as determined by the Supreme Court of the United States."""
Trevino v. Thaler, 11-10189| 11-10189|"Where, as here, a State's procedural framework, by reason of its design and operation, makes it highly unlikely in a typical case that a defendant will have a meaningful opportunity to raise an ineffective assistance-of-trial-counsel claim on direct appeal, the exception recognized in Martinez, that ""a procedural default will not bar a federal habeas court from hearing a substantial claim of ineffective assistance at trial if, in the State’s initial-review collateral proceeding, there was no counsel or counsel in that proceeding was ineffective, still applies."
McQuiggin v. Perkins, 12-126| 12-126|The Sixth Circuit's holding that that defendant's actual-innocence claim allowed him to present his ineffective-assistance-of-counsel claim as if it had been filed on time is vacated and remanded, where: 1) Actual innocence, if proved, serves as a gateway through which a defendant may pass whether the impediment is a procedural bar  or expiration of the AEDPA statute of limitations, as in this case; 2) a  federal habeas court, faced with an actual-innocence gateway claim, should count unjustifiable delay on a habeas petitioner's part, not as an absolute barrier to relief, but as a factor in determining whether actual innocence has been reliably shown; but 3) here, the district court's finding that defendant's habeas petition was insufficient to meet the actual innocence standard should not have been disturbed by the Sixth Circuit, absent cause, which is not seen here.
Metrish v. Lancaster, 12-547| 12-547|Defendant is not entitled to federal habeas relief, where: 1) after defendant's first trial but prior to his retrial, the Michigan Supreme Court 2001 decision in Carpenter, held that the diminished-capacity defense was not encompassed within the Michigan Legislature's comprehensive scheme for mental-illness defenses and thus could not be invoked by criminal defendants; 2) in light of U.S. Supreme Court precedent and the history of Michigan's diminished-capacity defense, the Michigan Court of Appeals' decision applying Carpenter retroactively at defendant's retrial is not an unreasonable application of clearly established federal law; and thus, 3) defendant's due process rights were not violated.
Sebelius v. Cloer, 12-236| 12-236|An untimely petition under the National Childhood Vaccine Injury Act may qualify for an award of attorney's fees if it is filed in good faith and there is a reasonable basis for its claim.
PPL Corp. v. Commissioner of Internal Revenue, 12-43| 12-43|"The U.K. one-time ""windfall tax"" imposed on privatized companies in 1997 and paid by petitioner, is creditable under Internal Revenue Code section 901(b)(1), which states that any ""income, war profits, and excess profits taxes"" paid overseas are creditable against U.S. income taxes, where here, the U.K. windfall tax's predominant character is that of an excess profits tax, a category of income tax in the U.S. sense."
City of Arlington v. Federal Communications Commission, 11-1545| 11-1545|"Courts must apply the Chevron framework to an agency's interpretation of a statutory ambiguity that concerns the scope of the agency's statutory authority (i.e. jurisdiction), and here: 1) the Federal Communications Commission (FCC) Declaratory Ruling that the phrase ""reasonable period of time"" under section 332(c)(7)(B) of The Communications Act of 1934 is presumptively, but rebuttably, 90 days to process an application to place a new antenna on an existing tower and 150 days to process all other applications; and 2) the preconditions to deference under Chevron are satisfied because Congress has unambiguously vested the FCC with general authority to administer the Communications Act through rulemaking and adjudication, and the agency interpretation at issue was promulgated in the exercise of that authority."
Bowman v. Monsanto Co., 11-796| 11-796|The doctrine of patent exhaustion does not permit a farmer to reproduce patented seeds through planting and harvesting without the patent holder's permission.
Bullock v. BankChampaign, N. A., 11-1518| 11-1518|"The term ""defalcation"" in the 11 U.S.C. section 532(a)(4) of the Bankruptcy Code includes a culpable state of mind requirement involving knowledge of, or gross recklessness in respect to, the improper nature of the fiduciary behavior, and thus the lower courts' holdings that petitioner-debtor's debts were not dischargeable pursuant to section 523(a)(4) because the debts fell within section 523(a)(4)'s exception ""as a debt for defalcation while acting in a fiduciary capacity,"" under an ""objective recklessness"" standard, is vacated and remanded."
Dan’s City Used Cars, Inc. v. Pelkey, 12-52| 12-52|"State-law claims stemming from the storage and disposal of a car, once towing has ended, are not sufficiently connected to a motor carrier's service with respect to the transportation of property to warrant pre- emption under Section 14501(c)(1) of the Federal Aviation Administration Authorization Act, where: 1)  plaintiff's state law Consumer Protection Act and negligence claims are not related to the movement of his car; 2)  plaintiff seeks redress only for conduct occurring after the car ceased moving and was stored; and 3) plaintiff's claims are also unrelated to a ""service"" a motor carrier renders its customers."
Hollingsworth v. Perry, 12-144| 12-144|In challenge to the district court's ruling that California's Proposition 8, which amended the State Constitution to define marriage as a union between a man and a woman, was unconstitutional, Proposition 8's official proponents did not have standing to appeal the district court's order.
Sekhar v. US, 12-357| 12-357|"Defendant's conviction of attempted extortion, in violation of the Hobbs Act, is reversed, where attempting to compel a person to recommend that his employer approve an investment does not constitute ""the obtaining of property from another"" under the Hobbs Act."
US v. Windsor, 12-307| 12-307|In a tax refund suit, in which plaintiff challenged the determination that the Defense of Marriage Act (DOMA) barred her from claiming the federal estate tax exemption for surviving spouses, which defines marriage and spouse as excluding same-sex partners, the Second Circuit's ruling that section 3 of DOMA was unconstitutional and order that the U.S. Treasury refund plaintiff's tax with interest is affirmed, where: 1) the Court has jurisdiction to consider the merits of the case; and 2) DOMA is unconstitutional as a deprivation of the equal liberty of persons that is protected by the Fifth Amendment.
Adoptive Couple v. Baby Girl, 12-399| 12-399|"In dispute arising under the Indian Child Welfare Act (ICWA) between an adoptive couple and the biological father of the child who had previously relinquished all parental rights prior to the child's birth, the South Carolina State Supreme Court's judgment for the biological father is reversed and remanded, where: 1) assuming for the sake of argument that biological father is a ""parent"" under the ICWA, section 1912(f) does not apply, as here, where the relevant parent never had custody of the child; 2) section 1912(d) is inapplicable when, as here, the parent abandoned the Indian child before birth and never had custody of the child; and 3) section 1915(a)'s adoption-placement preferences are inapplicable in cases where no alternative party has formally sought to adopt the child."
Koontz v. St. Johns River Water Management District, 11-1447| 11-1447|In a dispute involving plaintiff's attempt to obtain permits from defendant to develop a section of his property, defendant's denial of plaintiff's proposal to mitigate the environmental impacts of the same, and defendant's demands in order to approve his request, the Florida Supreme Court's judgment for defendant is reversed and remanded, where: 1) the government's demand for property from a land-use permit applicant must satisfy the Nollan/Dolan requirements even when it denies the permit; and 2) the government's demand for property from a land-use permit applicant must satisfy the Nollan/Dolan requirements even when its demand is for money.
Shelby County v. Holder, 12-96| 12-96|"Section 4 of the Voting Rights Act, which provides the ""coverage formula,"" defining the ""covered jurisdictions"" as States or political subdivisions that maintained tests or devices as prerequisites to voting, and had low voter registration or turnout, in the 1960s and early 1970s, is unconstitutional, and its formula can no longer be used as a basis for subjecting jurisdictions to the pre-clearance requirement of Section 5 of the Voting Rights Act."
Ryan v. Schad, 12-1084| 12-1084|The Ninth Circuit's failure to issue its mandate that would allow defendant's execution to proceed as normally required by Federal Rule of Appellate Procedure 41(d)(2)(D) when the U.S. Supreme Court denies a petition for writ of certiorari, constituted an abuse of discretion, where the Ninth Circuit did not demonstrate that exceptional circumstances justified withholding its mandate. The stay of execution is therefore vacated, and the case is remanded with instructions to issue the mandate immediately.
Mutual Pharmaceutical Co., Inc. v. Bartlett, 12-142| 12-142|State-law design-defect claims that turn on the adequacy of a drug's warnings are pre-empted by federal law under PLIVA. Inc. v. Mensing, which held that  failure-to-warn claims against generic manufacturers are pre-empted by the Federal Food, Drug, and Cosmetic Act's prohibition on changes to generic drug labels.
Fisher v. University of Texas at Austin, 11-345| 11-345|Because the U.S. Court of Appeals for the Fifth Circuit did not hold defendant-University to the demanding burden of strict scrutiny articulated in Grutter and Regents of Univ. of Cal. v. Bakke, 438 U. S. 265, its decision affirming the district court's grant of summary judgment to the University on plaintiff's claim that defendant-University’s consideration of race in admissions violated the Equal Protection Clause was incorrect. The judgment for defendant-University is therefore vacated and remanded.
University of Texas Southwestern Medical Center v. Nassar, 12-484| 12-484|Title VII retaliation claims must be proved according to traditional principles of but-for causation, not the lessened causation test stated in 42 U.S.C. section 2000e-2(m), the motivating-factor test, and therefore the Fifth Circuit's finding for plaintiff on his retaliation claim using the motivating-factor test is vacated and remanded.
University of Texas Southwestern Medical Center v. Nassar, 12-484| 12-484|Title VII retaliation claims must be proved according to traditional principles of but-for causation, not the lessened causation test stated in 42 U.S.C. section 2000e-2(m), the motivating-factor test, and therefore the Fifth Circuit's finding for plaintiff on his retaliation claim using the motivating-factor test is vacated and remanded.
US v. Kebodeaux, 12-418| 12-418|The registration requirements of the Sex Offender Registration and Notification Act, as applied to defendant, fall within the scope of Congress' authority under the Necessary and Proper Clause.
Descamps v. US, 11-9540| 11-9540|"Then Ninth Circuit's application of a modified categorical approach to defendant's prior conviction for burglary under California Penal Code section 459, and its determination that said conviction could serve as a predicate offense for the purposes of an enhanced sentence under The Armed Career Criminal Act (ACCA), which increases the sentences of certain federal defendants who have three prior convictions ""for a violent felony,"" including ""burglary, arson, or extortion,"" is reversed, where: 1) the modified categorical approach does not apply to statutes like California Penal Code section 459 for burglary that contain a single, indivisible set of elements; and 2) because generic unlawful entry is not an element, or an alternative element of, section 459, a conviction under that statute is never for generic burglary, and thus defendant's ACCA enhancement was improper."
American Express Co. v. Italian Colors Restaurant, 12-133| 12-133|The Federal Arbitration Act does not permit courts to invalidate a contractual waiver of class arbitration on the ground that the plaintiffs' cost of individually arbitrating a federal statutory claim exceeds the potential recovery, and therefore the Second Circuit's holding that the class-action waiver in this matter was unenforceable and arbitration of plaintiffs' antitrust claims could not proceed, is reversed.
Agency for International Development v. Alliance for Open Society International, Inc., 12-10| 12-10|The Policy Requirement in the United States Leadership Against HIV/AIDS, Tuberculosis, and Malaria Act of 2003 (Leadership Act), that requires Leadership Act funding recipients to agree in their award documents that they oppose prostitution, violates the First Amendment by compelling, as a condition of federal funding, the affirmation of a belief that by its nature cannot be confined within the scope of the Government program.
Arizona v. Inter Tribal Council of Ariz., Inc., 12-71| 12-71|"Arizona's evidence-of-citizenship requirement, as applied to Federal Form applicants, is pre-empted by the National Voter Registration Act' mandate that States ""accept and use"" the Federal Form."
Alleyne v. US, 11-9335| 11-9335|"Defendant's sentence for using or carrying a firearm in relation to a crime of violence that included an increased penalty for ""brandishing a weapon"" based on the sentencing judge's finding of brandishing, is vacated and remanded, where: 1) because mandatory minimum sentences increase the penalty for a crime, any fact that increases the mandatory minimum is an ""element"" that must be submitted to the jury; and 2) here, the sentencing range supported by the jury's verdict was  five years' imprisonment to life, but the judge, rather than the jury, found brandishing, and this increased the penalty to which defendant was subjected and violated his Sixth Amendment rights."
Salinas v. Texas, 12-246| 12-246|Defendant's murder conviction is affirmed, where: 1) without being placed in custody or receiving Miranda warnings, defendant voluntarily answered the questions of a police officer who was investigating a murder; 2) defendant remained silent when asked by the officer whether a ballistics test would show that the shell casings found at the crime scene would match petitioner's shotgun; and 3) at trial prosecutors argued that his reaction to the officer's question suggested that he was guilty. A plurality found that petitioner's Fifth Amendment claim fails because he did not expressly invoke the privilege against self-incrimination in response to the officer's question.
Maracich v. Spears, 12-25| 12-25|In an action brought by plaintiffs, South Carolina residents, against defendant attorneys for violating the federal Driver's Privacy Protection Act of 1994 by obtaining, disclosing, and using plaintiffs' personal information from motor vehicle records for bulk solicitation without their express consent, judgment of the Fourth Circuit that the use of the information satisfied the litigation exception under 18 U.S.C. section 2721(b)(4) is vacated and remanded, where an attorney's solicitation of clients is not a permissible purpose covered by the (b)(4) litigation exception.
Federal Trade Commission v. Actavis, Inc., 12-416| 12-416|"The Eleventh Circuit erred in affirming the dismissal of a suit brought by plaintiff Federal Trade Commission (FTC) alleging that violated section 5 of the Federal Trade Commission Act by unlawfully agreeing to abandon their patent challenges, to refrain from launching their low-cost generic drugs, and to share in the patent holder's monopoly profits, where: 1) although the anti-competitive effects of the reverse settlement agreement might fall within the scope of the exclusionary potential of the patent holder's patent, this does not immunize the agreement from antitrust attack; 2) the FTC should have been given the opportunity to prove its antitrust claim; but 3) reverse payment settlement agreements are not presumptively unlawful, but should be reviewed by applying the ""rule of reason,"" rather  than under a ""quick look"" approach."
American Trucking Associations, Inc. v. City of Los Angeles, 11-798| 11-798|In a challenge to defendant's concession agreement, which was implemented as part of the Clean Truck Program to govern the relationship between the defendant's Port and drayage companies whose short-haul companies move cargo into and out of the Port, the Ninth Circuit's judgment finding only the driver employment provision of the agreement preempted, is reversed in part and remanded, where: 1) the Federal Aviation Administration Authorization Act expressly preempts the concession agreement's placard and parking requirements because defendant's placard and parking requirements relate to a motor carrier's price, route, or service with respect to transporting property, and have the force and effect of law; but 2) this Court declines to decide in the case's present, pre-enforcement posture whether Castle v. Hayes Freight Lines, Inc., limits the way the Port can enforce the financial-capacity and truck-maintenance requirements upheld by the Ninth Circuit.
Association for Molecular Pathology v. Myriad Genetics, Inc., 12-398| 12-398|A naturally occurring DNA segment is a product of nature and not patent eligible merely because it has been isolated, but cDNA, whose creation results in an exons-only molecule, is patent eligible because it is not naturally occurring.
US v. Davila, 12-167| 12-167|The Court of Appeals' order vacating defendant's guilty plea is vacated and remanded, where: 1) under Federal Rule of Criminal Procedure 11(h), vacatur of defendant's plea is not in order if the record shows no prejudice to defendant's decision to plead guilty; and 2) here, though the Magistrate Judge plainly violated Rule 11(c)(1) by exhorting defendant to plead guilty, the Court of Appeals failed to further consider the facts of the case, and whether defendant's case should be judged under Rule 52(a)'s harmless-error standard or Rule 52(b)'s plain-error standard.
Tarrant Regional Water District v. Herrmann, 11-889| 11-889|The Red River Compact, a congressionally sanctioned agreement that allocates water rights within the Red River basin among the States of Oklahoma, Texas, Arkansas, and Louisiana, does not pre-empt Oklahoma water statutes that restrict out-of-state diversions of water, because the Compact creates no cross-border rights in its signatories for these statutes to infringe, and the Oklahoma water statutes also do not run afoul of the Commerce Clause.
Horne v. Department of Agriculture, 12-123| 12-123|In a dispute between the USDA and California raisin growers involving the failure to surrender requisite portions of raisins to the reserve as established by the California Raisin Marketing Order, the Ninth Circuit Court of Appeals has jurisdiction to decide petitioners' takings claim that the Order violates the Fifth Amendment's prohibition against taking property without just compensation, where a federal court has jurisdiction to adjudicate a takings defense raised by a handler seeking review of a final agency order.
Oxford Health Plans v. Sutter, 12-135| 12-135|In a proposed class action suit brought by a physician under contract with a health insurance company, alleging nonpayment, the Third Circuit's dismissal of the insurer's motion to vacate the arbitrator's decision that their contract permitted class action is affirmed where the arbitrator's decision survives the limited judicial review allowed by section 10(a)(4) of the Federal Arbitration Act.
Peugh v. US, 12-62| 12-62|Sentence for bank fraud for conduct that took place in 1999 and 2000 is reversed and remanded where the Ex Post Facto Clause required that he be sentenced under the 1998 version of the Federal Sentencing Guidelines in effect at the time of his offenses rather than under the 2009 version in effect at the time of sentencing.
