Pleasant Grove City v. Summum, 07-665|07-665|In a First Amendment action claiming that Plaintiff was entitled to place a monument in a public park where Defendant city had allowed other monuments, denial of a preliminary injunction is affirmed, where the First Amendment does not apply to government speech.
Pacific Bell Tel. Co. v. Linkline Comms., Inc., 07-512|07-512|"In an antitrust action alleging a ""price squeeze"" claim, denial of judgment on the pleadings for Defendant is reversed, where such a claim cannot be brought where the defendant is under no antitrust obligation to sell inputs to the plaintiff."
Carcieri v. Salazar, 07-526|07-526|"In a challenge to the Interior Secretary's holding of lands in trust for Indians under 25 U.S.C. section 465, judgment for Defendants is reversed, where the term ""now under federal jurisdiction"" refers to a tribe that was under federal jurisdiction at the time of the statute's enactment."
US v. Hayes, 07-608|07-608|"Defendant's conviction for possessing a firearm under 18 U.S.C. section 921 is affirmed, where a domestic relationship between the offender and victim need not be an element of the defendant's ""misdemeanor crime of domestic violence"" to trigger Section 921's possession ban."
Ysursa v. Pocatello Educ. Ass'n., 07-869|07-869|In a First Amendment challenge to a law prohibiting public employees from making payroll deductions for political activities, summary judgment for Defendant is affirmed, where the First Amendment does not confer a right to use government payroll mechanisms for political expression.
Hawaii v. Office of Hawaiian Affairs, 07-1372|07-1372|In an action to enjoin the sale of land owned by the State of Hawaii until final determination of native Hawaiians' claims, the grant of the injunction is reversed, where the Apology Resolution did not strip Hawaii of its sovereign authority to alienate the lands the United States held in absolute fee and granted to the State upon its admission to the Union.
Rivera v. Illinois, 07-9995|07-9995|Provided that all jurors seated in a criminal case are qualified and unbiased, the Due Process Clause does not require automatic reversal of a conviction because of the trial court's good-faith error in denying the defendant's peremptory challenge to a juror. Defendant's murder conviction is therefore affirmed.
Puckett v. US, 07-9712|07-9712|The plain-error test of Fed. R. Crim. P. 52(b), which instructs parties how to preserve claims of error, applies to a forfeited claim that the government failed to meet its obligations under a plea agreement, and applies in the usual fashion. Sentence for bank robbery is therefore affirmed.
Knowles v. Mirzayance, 07-1315|07-1315|The District Court's grant of Petitioner's habeas petition is reversed, where, whether the state court's denial of his ineffective assistance claim is reviewed under 28 U.S.C. section 2254(d)(1)'s standard or de novo, Petitioner failed to establish that his counsel's performance was ineffective.
Kansas v. Colorado, 105|105|In an objection to an expert witness attendance fee award, the objection is overruled, where expert witness attendance fees that are available in cases brought under the Supreme Court's original jurisdiction shall be the same as the expert witness attendance fees that would be available in a District Court under 28 U.S.C. section 1821(b).
Vermont v. Brillon, 08-88|08-88|The Vermont Supreme Court's reversal of Defendant's domestic violence conviction is reversed, where the Vermont Supreme Court held that delays attributable to Defendant's assigned counsel denied Defendant a speedy trial, but assigned counsel, just as retained counsel, act on behalf of their clients, and delays sought by counsel are ordinarily attributable to the defendants they represent.
Vaden v. Discover Bank, 07-773|07-773|"The District Court's order compelling arbitration is reversed, where a federal court may ""look through"" a 9 U.S.C. section 4 petition to determine whether it is predicated on a controversy that ""arises under"" federal law. However, a federal court may not entertain a Section 4 petition based on the contents of a counterclaim where the whole controversy between the parties does not qualify for federal-court adjudication."
Bartlett v. Strickland, 07-689|07-689|In an appeal from a state court order requiring a voting district to be redrawn under the Voting Rights Act (VRA), the judgment is affirmed.  The plurality opinion stated that Section 2 of the VRA does not require state officials to draw election-district lines to allow a racial minority that would make up less than 50 percent of the voting-age population in the redrawn district to join with crossover voters to elect the minority's candidate of choice.
Wyeth v. Levine, 06-1249|06-1249|In a tort action based on an injury due to the medical use of Defendant's drug Phenergan, judgment for Plaintiff is affirmed where Federal law does not preempt Plaintiff's claim that the drug's label did not contain an adequate warning about the IV-push method of administration.
Summers v. Earth Island Inst., 07-463|07-463|In an action challenging Forest Service regulations exempting certain land management activities from the agency's review process, an injunction against the regulations is reversed where Plaintiffs lacked standing to challenge the regulations absent a live dispute over a concrete application of those regulations.
Negusie v. Holder, 07-499|07-499|In an application for asylum, the denial of the application based on Petitioner's persecution of others is reversed, where the Board of Immigrant Appeals misapplied Fedorenko v. US, 449 U.S. 490 (1981), as mandating that whether an alien is compelled to assist in persecution is immaterial for persecutor-bar purposes. The BIA must interpret the statute, free from this mistaken legal premise, in the first instance.
Kansas v. Ventris, 07-1356|07-1356|The state supreme court's reversal of defendant's burglary conviction is reversed where the state obtained a confession from a confidential informant but defendant's statement to the informant, concededly elicited in violation of the Sixth Amendment, was admissible to impeach his inconsistent testimony at trial.
Dean v. US, 08-5274|08-5274|Defendant's firearm conviction is affirmed where defendant claimed he unintentionally fired his gun during a robbery, but 18 U.S.C. section 924(c)(1)(A)(iii) requires no separate proof of intent, and its 10-year mandatory minimum applies if a gun is discharged in the course of a violent or drug trafficking crime, whether on purpose or by accident.
Cone v. Bell, 07-1114|07-1114|In a capital habeas proceeding, the denial of Petitioner's habeas petition is reversed where the state courts' rejection of Petitioner's Brady v. Maryland claim did not rest on a ground that barred federal review, and the lower courts failed to adequately consider whether the allegedly withheld evidence was material to Petitioner's sentence.
FCC v. Fox Tel. Stations, Inc., 07-582|07-582|In an appeal from an FCC order finding language used on a television broadcast indecent in violation of 18 U.S.C. section 1464, the Court of Appeals' order vacating the order is reversed where the FCC's orders were neither arbitrary nor capricious within the meaning of the Administrative Procedure Act.
Nken v. Holder, 08-681|08-681|The Court of Appeals' denial of Petitioner's motion to stay his removal pending judicial review of a BIA ruling is reversed, where traditional stay factors, not the demanding 8 U.S.C. section 1252(f)(2) standard, govern a Court of Appeals' authority to stay an alien's removal pending judicial review.
Shinseki v. Sanders, 07-1209|07-1209|"In an application for veterans' disability benefits, the Court of Appeals for the Federal Circuit's holding that the Department of Veterans Affairs erred in denying benefits is reversed, where the Federal Circuit's ""harmless-error"" framework conflicts with 38 U.S.C. section 7261(b)(2)'s requirement that the Veterans Court take ""due account of the rule of prejudicial error."""
Ministry of Def. v. Elahi, 07-615|07-615|In an action seeking to attach a judgment obtained by Iran, the District Court's order permitting the attachment is reversed, where Plaintiff could not attach the judgment because he waived his right to do so, as the U.S. paid Plaintiff as partial compensation for his judgment against Iran under the Victims of Trafficking and Violence Protection Act.
Arizona v. Gant, 07-542|07-542|The Arizona Supreme Court's reversal of Defendant's drug conviction is affirmed, where police may search the passenger compartment of a vehicle incident to a recent occupant's arrest only if it is reasonable to believe that an arrestee might access the vehicle at the time of the search or that the vehicle contains evidence of the offense of arrest.
Corley v. US, 07-10441|07-10441|Defendant's bank robbery conviction is vacated, where the District Court erred by denying Defendant's motion to suppress his confession under McNabb v. US, 318 U.S. 332 (1943), and Mallory v. US, 354 U.S. 449 (1957), based on the government's delay in bringing him before a judge, where 18 U.S.C. section 3501 modified McNabb-Mallory but did not supplant it.
US v. Navajo Nation, 07-1410|07-1410|In an action by an Indian tribe against the U.S. resulting from the Secretary of the Interior's failure to promptly approve a coal royalty rate, summary judgment for Defendant is affirmed, where Plaintiff's claim for compensation fails because none of the sources of law cited by the Court of Appeals and relied upon by Plaintiff provides any more sound a basis for its lawsuit than those previously discussed by the Court.
Corley v. US, 07-10441|07-10441|Defendant's bank robbery conviction is vacated, where the District Court erred by denying Defendant's motion to suppress his confession under McNabb v. US, 318 U.S. 332 (1943), and Mallory v. US, 354 U.S. 449 (1957), based on the government's delay in bringing him before a judge, where 18 U.S.C. section 3501 modified McNabb-Mallory but did not supplant it.
14 Penn Plaza LLC v. Pyett, 07-581|07-581|In an Age Discrimination in Employment Act (ADEA) action, the denial of Defendant-Employer's petition to compel arbitration is reversed, where a provision in a collective bargaining agreement that clearly and unmistakably requires union members to arbitrate ADEA claims is enforceable as a matter of federal law.
Entergy Corp. v. Riverkeeper, Inc., 07-588|07-588|In a petition for review of EPA national performance standards for cooling water intake structures, the grant of the petition is reversed, where the EPA permissibly relied on cost-benefit analysis in setting the national performance standards and in providing for cost-benefit variances from those standards.
Harbison v. Bell, 07-8521|07-8521|"In a capital habeas proceeding, the denial of federal appointed counsel's motion to expand the scope of her representation to include state clemency proceedings is reversed, where: 1) a certificate of appealability is not required to appeal an order denying a request for federally appointed counsel, because 28 U.S.C. section 2253(c)(1)(A) governs only final orders that dispose of a habeas corpus proceeding's merits; and 2) because state clemency proceedings are ""available"" to state petitioners who obtain representation under 28 U.S.C. section 3599(a)(2), the statute's plain language indicates that appointed counsel's authorized representation includes such proceedings."
Haywood v. Drown, 07-10374|07-10374|In a 42 U.S.C. section 1983 action by a prisoner, judgment for Defendant-Officers is reversed where Correction Law section 24, as applied to Section 1983 claims, violates the Supremacy Clause, because New York's policy of shielding correctional officers from liability for conduct performed in the scope of their employment is contrary to Congress's judgment that all persons who violate federal rights while acting under color of state law shall be held liable for damages.
Montejo v. Louisiana, 07-1529|07-1529|"Capital murder conviction is vacated, where Michigan v. Jackson, 475 U.S. 625 (1986), is overruled, because requiring an ""initial invocation"" of the right to counsel in order to trigger the Jackson presumption might work in states that require an indigent defendant formally to request counsel before an appointment is made, but not in more than half the states that appoint counsel without request from the defendant."
Abuelhawa v. US, 08-192|08-192|"Drug distribution conviction is reversed and the case remanded, where Defendant's drug purchases from a third party over the phone constituted misdemeanors, because using a telephone to make a misdemeanor drug purchase does not ""facilitate"" felony drug distribution in violation of 18 U.S.C. section 843(b)."
Ashcroft v. Iqbal, 07-1015|07-1015|In an action alleging that Plaintiff, who was arrested on suspicion of September-11th terrorist activity, was unconstitutionally detained, the denial of the government's motion to dismiss is reversed and remanded where the complaint failed to plead sufficient facts to state a claim for purposeful and unlawful discrimination, as it did not show that the government policy under which Plaintiff was detained was based on discriminatory factors.
AT&T Corp. v. Hulteen, 07-543|07-543|In a Pregnancy Discrimination Act (PDA) challenge to Defendant's pension calculation system, summary judgment for Plaintiff is reversed where an employer does not necessarily violate the PDA when it pays pension benefits calculated in part under an accrual rule, applied only pre-PDA, that gave less retirement credit for pregnancy than for medical leave generally. Because the pension payments accord with a bona fide seniority system's terms, they are insulated from challenge under Title VII section 703(h).
Carlsbad Tech., Inc. v. HIF Bio, Inc., 07-1437|07-1437|The Court of Appeals' dismissal of petitioner's appeal for lack of subject matter jurisdiction is reversed, where a district court's order remanding a case to state court after declining to exercise supplemental jurisdiction over state-law claims is not a remand for lack of subject-matter jurisdiction for which appellate review is barred by 28 U.S.C. sections 1447(c) and (d).
Burlington No. & Santa Fe R.R. Co. v. US, 07-1601|07-1601|In a CERCLA action by the U.S. seeking recovery of the costs of cleaning up hazardous waste at a railroad facility, court of appeals' order reversing judgment for defendant is reversed, where 1) defendant was not liable as an arranger for contamination at the facility; and 2) the district court reasonably apportioned defendants' share of the remediation costs.
Arthur Andersen LLP v. Carlisle, 08-146|08-146|In an appeal from a ruling dismissing an appeal of a denial of a stay pending arbitration, court of appeals' dismissal is reversed where: 1) the Federal Arbitration Act (FAA) entitles any litigant asking for a Section 3 stay to an immediate appeal from that motion's denial, regardless of whether the litigant is in fact eligible for a stay; and 2) a litigant who was not a party to an arbitration agreement may invoke Section 3 if the relevant state contract law allows him to enforce the agreement.
Flores-Figueroa v. US, 08-108|08-108|Defendant's aggravated identity theft conviction is reversed where 18 U.S.C. section 1028A(a)(1) requires the government to show that a defendant knew that the means of identification at issue belonged to another person.
Ricci v. DeStefano, 07-1428|07-1428|In a Title VII action claiming that a city discriminated against white firefighter candidates for a promotion by discarding their test results based on a statistical racial disparity, summary judgment for Defendants is reversed where the city's action in discarding the tests violated Title VII, because a threshold showing of a significant statistical disparity is far from a strong basis in evidence that the city would have been liable under Title VII had it certified the test results.
Cuomo v. Clearing House Ass'n., L.L.C., 08-453|08-453|"In an action claiming that certain state fair-lending laws were preempted by the National Bank Act (NBA) and accompanying regulations, an injunction in favor of Plaintiffs is affirmed in part, where the state's threatened issuance of executive subpoenas was an improper exercise of ""supervisory power"". However, the judgment is reversed in part where a federal regulation purporting to pre-empt state law enforcement is not a reasonable interpretation of the NBA."
Melendez-Diaz v. Mass., 07-591|07-591|Defendant's drug conviction is reversed, where the trial court's admission of the prosecution's certificates by laboratory analysts, stating that material seized by police and connected to Defendant was cocaine of a certain quantity, violated petitioner's Sixth Amendment right to confront the witnesses against him.
Atlantic Sounding Co. v. Townsend, 08-214|08-214|In an action based on Defendant's alleged refusal to pay maintenance and cure to Plaintiff for injuries he suffered while working on Defendant's tugboat, the District Court's order holding that punitive damages were available is affirmed where punitive damages for the willful and wanton disregard of the maintenance and cure obligation remain available as a matter of general maritime law.
Horne v. Flores, 08-289|08-289|In a motion by state legislators to purge the District Court's contempt order holding that the state was providing inadequate Engligh Language-Learner instruction in the school district at issue, the denial of the motion is reversed, where the lower courts did not engage in the proper analysis under Fed. R. Civ. P. 60(b)(5), because they did not analyze whether changed circumstances warranted reexamination of the original judgment.
Safford Unified Sch. Dist. No. 1. v. Redding, 08-479|08-479|In a 42 U.S.C. section 1983 action alleging an unlawful search of a student, the denial of summary judgment based on qualified immunity is affirmed where the search of Plaintiff's underwear violated the Fourth Amendment because the facts did not give school officials reasonable suspicion to search her underwear.
Coeur Alaska, Inc. v. Southeast Alaska Conservation Council, 07-984|07-984|In an action against the Army Corps of Engineers challenging the Corps' grant of a permit to a mining company to discharge waste materials, summary judgment for Defendant is affirmed where the Corps, not the EPA, had the authority to permit the discharge, and the Corps' interpretation of Clean Water Act regulations was entitled to deference.
Forest Grove Sch. Dist. v. T.A., 08-305|08-305|In an action challenging a hearing officer's order reimbursing fees paid by Plaintiff's parents for his special education program under the Individuals with Disabilities in Education Act (IDEA), the award is affirmed where IDEA authorizes reimbursement for private special-education services when a public school fails to provide a free appropriate public education and the private-school placement is appropriate, regardless of whether the child previously received special-education services through the public school.
Northwest Austin Mun. Utility Dist. No. 1. v. Holder, 08-322|08-322|"In an action seeking relief under the ""bailout"" provision in Section 4(a) of the Voting Rights Act, which allows a ""political subdivision"" to be released from the preclearance requirements if certain conditions are met, the dismissal of the complaint is reversed where the Act must be interpreted to permit all political subdivisions, including Plaintiff district, to seek to bail out from the preclearance requirements."
Travelers Indemn. Co. v. Bailey, 08-295|08-295|In objections to a settlement of tort claims against the insurer of an asbestos manufacturer, the Court of Appeals' order sustaining the objections is reversed where the terms of a prior injunction issued in bankruptcy proceedings regarding the manufacturer barred direct actions against Defendant, and the finality of the Bankruptcy Court's orders generally stood in the way of challenging their enforceability.
Yeager v. US, 08-67|08-67|In an appeal from the District Court's order denying Defendant's motion to dismiss his wire fraud indictment on Double Jeopardy grounds, the order is reversed where an apparent inconsistency between a jury's verdict of acquittal on some counts and its failure to return a verdict on other counts does not affect the acquittals' preclusive force under the Double Jeopardy Clause.
Gross v. FBL Fin. Servs., Inc., 08-441|08-441|"In an Age Discrimination in Employment Act (ADEA) action claiming a wrongful demotion, judgment for Plaintiff is reversed where a plaintiff bringing an ADEA disparate-treatment claim must prove, by a preponderance of the evidence, that age was the ""but-for"" cause of the challenged adverse employment action."
District Atty.'s Offc. v. Osborne, 08-6|08-6|In a 42 U.S.C. section 1983 action seeking the evidence used to convict Defendant of sexual assault for the purposes of DNA testing, summary judgment for Plaintiff is reversed where, assuming Plaintiff's claims could be pursued using Section 1983, he had no constitutional right to obtain post-conviction access to the State's evidence for DNA testing.
Polar Tankers, Inc. v. Valdez, 08-310|08-310|"In a Tonnage Clause challenge to an Alaska ordinance imposing a personal property tax on large oil tankers, judgment for Defendant is reversed, where the ordinance was unconstitutional because it was designed to impose ""a charge for the privilege of entering, trading in, or lying in a port.-"""
Nijhawan v. Holder, 08-495|08-495|"Petitioner's removal from the U.S. based on his commission of an ""aggravated felony"" is affirmed, where the $10,000 threshold in 8 U.S.C. section 1101(a)(43)(M)(i) refers to the particular circumstances in which an offender committed a fraud or deceit crime on a particular occasion, rather than to an element of the fraud or deceit crime."
US v. Denedo, 08-267|08-267|In a petition for a writ of coram nobis seeking to void a fraud conviction in military court, the Court of Appeals for the Armed Forces' order permitting Petitioner to seek the writ is affirmed, where the Navy-Marine Corps Court of Criminal Appeals has jurisdiction to entertain Petitioner's request under Uniform Code of Military Justice Article 66.
Iraq v. Beatty, 07-1090|07-1090|In an action alleging mistreatment by Iraqi officials during the 1991 Gulf War, the Court of Appeals' holding that the District Court had jurisdiction to hear the case is reversed where the District Court lost jurisdiction when the President exercised his Emergency Wartime Supplemental Appropriations Act authority to make 28 U.S.C. section 1605(a)(7) inapplicable with respect to Iraq.
Boyle v. US, 07-1309|07-1309|Defendant's Racketeer Influenced and Corrupt Organizations (RICO) Act conviction is affirmed where the District Court did not err in declining to instruct the jury that an association-in-fact enterprise must have an ascertainable structure beyond that inherent in the pattern of racketeering activity in which it engages.
Caperton v. A.T. Massey Coal Co., 08-22|08-22|In an appeal from the denial of a motion to recuse a state supreme court justice, where the justice had received campaign contributions in an extraordinary amount from the board chairman and principal officer of the corporation found liable for the damages at issue, the denial of the motion is reversed, as the probability of actual bias on the part of the justice was too high to be constitutionally tolerable.
US v. New York, 08-660|08-660|In a False Claims Act action challenging a fee charged by Defendant-City to nonresident workers, the dismissal of Plaintiff's appeal is affirmed where, when the U.S. has declined to intervene in a privately initiated False Claims Act action, it is not a -party- to the litigation for purposes of either 28 U.S.C. section 2107 or Fed. R. App. P. 4.
CSX Transp., Inc. v. Hensley, 08-1034|08-1034|"In an action brought under the Federal Employers' Liability Act, based on Plaintiff's fear of developing cancer due to asbestos exposure, judgment for Plaintiff is reversed where the trial court denied an instruction that Plaintiff must have a ""genuine and serious fear"" to recover damages, because that instruction was required by the Court's prior decision in Ayers v. Norfolk & Western R. Co., 538 U.S. 135 (2003)."
Bobby v. Bies, 08-598|08-598|In a capital habeas matter, the Court of Appeals' order prohibiting the state court from holding a post-conviction hearing on whether Defendant was mentally retarded is reversed where the Double Jeopardy Clause did not bar the state court from conducting a full hearing on Defendant's mental capacity after trial.
Corcoran v. Levenhagen, 08-10495|08-10495|In a capital habeas matter, circuit court of appeals' order reversing a district court's order granting habeas relief on a Sixth Amendment claim is vacated and remanded where the circuit court erred in disposing of petitioner's remaining challenges to his death sentence without explanation of any sort.
Porter v. McCollum, 08-10537|08-10537|In capital habeas proceedings, circuit court's order reversing a district court's grant of a habeas petition is reversed where it was objectively unreasonable for a state court to conclude that there was no reasonable probability the sentence would have been different if the sentencing judge and jury had heard the significant mitigation evidence that petitioner's counsel neither uncovered nor presented, including evidence of petitioner's mental health or mental impairment, his family background, or his military service.
Wong v. Belmontes, 08-1263|08-1263|In capital habeas proceedings, a circuit court's order requiring the petition to be granted is reversed where petitioner did not establish that defense counsel prejudiced petitioner by providing him ineffective assistance at the penalty phase of his trial, because petitioner failed to show a reasonable probability that the jury would have rejected a capital sentence after it weighed the entire body of mitigating evidence against the entire body of aggravating evidence.
Bobby v. Van Hook, 09-144|09-144|In a capital habeas matter, a circuit court of appeals' grant of the petition on the basis that petitioner's lawyers performed deficiently in investigating and presenting mitigating evidence is reversed where: 1) the court of appeals applied 2003 ABA Professional Guidelines to defense counsel's conduct at a trial that took place in 1985; and 2) counsel's performance at the trial was not deficient under the standards in place at the time.
Alvarez v. Smith, 08-351|08-351|In a 42 U.S.C. section 1983 case involving whether Illinois law provides a sufficiently speedy opportunity for an individual, whose car or cash police have seized without a warrant, to contest the lawfulness of the seizure, a circuit court's ruling reversing dismissal of the action is vacated and the case is remanded where the action was moot because all of the actual property disputes between the parties had been resolved.
Union Pac. R.R. Co. v. Brotherhood of Locomotive Eng'rs., 08-604|08-604|In an arbitration before the National Railroad Adjustment Board (NRAB) between a railroad and a union regarding disciplinary action against certain employees, a circuit court's order reversing the NRAB's dismissal of the arbitration for failure to conduct a pre-arbitration conference is affirmed where, by refusing to adjudicate the cases on the false premise that it lacked jurisdiction to hear them, the NRAB panel failed to conform, or confine itself, to matters Congress placed within the scope of NRAB jurisdiction.
Mohawk Indus., Inc. v. Carpenter, 08-678|08-678|In an unlawful termination suit wherein defendant-employer appealed from an order granting plaintiff's motion to compel the production of documents that, according to defendant, were protected by the attorney-client privilege, dismissal of the appeal for lack of jurisdiction is affirmed where disclosure orders adverse to the attorney-client privilege do not qualify for immediate appeal under the collateral order doctrine. Postjudgment appeals, together with other review mechanisms, suffice to protect the rights of litigants and preserve the vitality of the attorney-client privilege.
Beard v. Kindler, 08-992|08-992|"In a capital habeas matter involving whether Pennsylvania's fugitive forfeiture rule provided an adequate basis to bar federal habeas review of petitioner's claims, grant of his habeas petition is vacated and remanded where a state procedural rule is not automatically ""inadequate"" under the adequate state ground doctrine (and therefore unenforceable on federal habeas review) because the state rule was discretionary rather than mandatory."
Michigan v. Fisher, 09-91|09-91|In an assault prosecution, grant of petitioner's motion to suppress evidence that he pointed a rifle at an officer when he entered his house is reversed where the officer did not violate the Fourth Amendment because he was responding to a report of a disturbance and encountered a tumultuous situation in the house, which justified a warrantless search under the emergency aid exception.
