Harris v. Viegelahn, 14-400| 14-400|A debtor who converts to Chapter 7 is entitled to return of any postpetition wages not yet distributed by the Chapter 13 trustee. The 5th Circuit Court of Appeals is reversed.
Comptroller of Treasury of Maryland v. Wynne, 13-485| 13-485|"Maryland's personal income tax scheme, which consists of a ""state"" income tax and a ""county"" income tax, violates the dormant Commerce Clause of the Federal Constitution."
Henderson v. US, 13-1487| 13-1487|A court-ordered transfer of a felon's lawfully owned firearms from Government custody to a third party is not barred by 18 U.S.C. section 922(g) if the court is satisfied that the recipient will not give the felon control over the firearms, so that he could either use them or direct their use. Federal courts have equitable authority to order law enforcement to return property obtained during the course of a criminal proceeding to its rightful owner. Section 922(g), however, bars a court from ordering guns returned to a felon-owner like Henderson, because that would place the owner in violation of the law. The Eleventh Circuit Court of Appeals is reversed.
City and County of San Francisco v. Sheehan, 13-1412| 13-1412|"In a case involving an individual who was arrested after she threatened to kill her social worker and police officers, alleging violations of Title II of the Americans with Disabilities Act of 1990 (ADA) when police arrested her without accommodating her disability, 42 U.S.C. section 12132, the Ninth Circuit's judgment is reversed where the officers are entitled to qualified immunity from liability for the injuries suffered by plaintiff. The question of whether section 12132 ""requires law enforcement officers to provide accommodations to an armed, violent, and mentally ill suspect in the course of bringing the suspect into custody,"" is dismissed as improvidently granted."
Coleman v. Tollefson, 13-1333| 13-1333|"In a fourth lawsuit brought by an in forma pauperis prisoner, which was dismissed under 28 U.S.C. section 1915(a), a special ""three strikes"" provision that prevents a court from affording in forma pauperis status to a prisoner who has, on 3 or more prior occasions, while incarcerated brought an action or appeal that was dismissed as frivolous, malicious, or fails to state a claim upon which relief may be granted, the Sixth Circuit Court of Appeals' judgment affirming dismissal is affirmed where a prior dismissal on one of section 1915(g)'s statutorily enumerated grounds counts as a strike, even if the dismissal is the subject of an ongoing appeal."
Tibble v. Edison Int'l, 13-550| 13-550|In an ERISA action alleging breach of fiduciary duty connected with the addition of certain mutual funds to a 401(k) plan, the Ninth Circuit Court of Appeals decision, that the complaint was barred by the 6-year statute of limitations in 29 U. S. C. section 1113, is reversed where the Ninth Circuit erred by applying section 1113's statutory bar to a breach of fiduciary duty claim based on the initial selection of the investments without considering the contours of the alleged breach of fiduciary duty.
Bullard v. Blue Hills Bank, 14-116| 14-116|A bankruptcy court's order denying confirmation of a Chapter 13 debtor's proposed repayment plan is not a final order that the debtor can immediately appeal, and the First Circuit's dismissal of the action for lack of jurisdiction is affirmed.
Glossip v. Gross, 14-7955| 14-7955|In an action filed by Oklahoma death-row inmates filed a 42 U. S. C. section1983 action claiming that the use of midazolam in executions violates the Eighth Amendment, the Tenth Circuit's denial of plaintiff's motion for preliminary injunction is affirmed where plaintiffs have failed to establish a likelihood of success on the merits of their claim that the use of midazolam violates the Eighth Amendment.
Arizona State Legislature v. Arizona Independent Redistricting Comm’n, 13-1314| 13-1314|"In a case in which the Arizona Legislature challenged the map the Arizona Independent Redistricting Commission (AIRC) adopted in 2012 for congressional districts, arguing that the map and AIRC, an independent commission created by voter initiative and aimed at the problem of gerrymandering, violated the ""Elections Clause"" of  the U. S. Constitution, the District Court's judgment rejecting the complaint on the merits is affirmed where: 1) the Arizona Legislature has standing to bring this suit; and 2) the Elections Clause and 2 U. S. C. section 2a(c) permit Arizona's use of a commission to adopt congressional districts."
Michigan v. Environmental Protection Agency, 14-46| 14-46|In a suit brought by 23 States challenging the Environmental Protection Agency's regulation of power-plant emissions under the Clean Air Act,  42 U.S.C. section 7412, the D.C. Circuit's judgment upholding the EPA's refusal to consider costs in its decision to regulate is reversed where the EPA interpreted section 7412(n)(1)(A) unreasonably when it deemed cost irrelevant to the decision to regulate power plants.
Johnson v. US, 13-7120| 13-7120|"Sentence for guilty plea to being a felon in possession of a firearm, 18 U.S.C. section 922(g), enhanced under the Armed Career Criminal Act for a ""violent felony,"" a term defined by section 924(e)(2)(B)'s residual clause, is reversed where imposing an increased sentence under ACCA's residual clause violated the Due Process Clause."
Obergefell v. Hodges, 14-556| 14-556|In a case in which 14 same-sex couples and two men whose same-sex partners are deceased filed suits in Federal District Courts in their home States, claiming that respondent State officials violate the Fourteenth Amendment by denying them the right to marry or to have marriages lawfully performed in another State given full recognition, the Sixth Circuit's decision in favor of State officials is reversed where the Fourteenth Amendment requires a State to license a marriage between two people of the same sex and to recognize a marriage between two people of the same sex when their marriage was lawfully licensed and performed out-of-State.
King v. Burwell, 14-114| 14-114|"In a case challenging an IRS Rule, 26 U.S.C. section 36B, that relates to the Patient Protection and Affordable Care Act, brought by Virginia residents who do not wish to buy health insurance and who contend that because Virginia's Exchange, a Federal Exchange, does not qualify as ""an Exchange established by the State under [42 U. S. C. section 18031],"" they should not receive any tax credits, which would make the cost of buying insurance more than eight percent of plaintiffs' income and exempt them from the Act's coverage requirement, the Fourth Circuit's judgment dismissing the action is affirmed where section 36B's tax credits are available to individuals in states that have a Federal Exchange."
