TILL v. SCS CREDIT CORP., 02-1016|02-1016|"Four justices conclude that the ""prime-plus"" or ""formula rate"" best meets the purposes of the Bankruptcy Code's cram down provision; because the proposed 9.5% interest rate is higher than the risk-free rate, it is sufficient to account for the time value of money, which is all 11 U.S.C. section 1325(a)(5)(B)(ii) requires."
TENNESSEE v. LANE, 02-1667|02-1667|As it applies to the class of cases implicating the fundamental right of access to the courts, Title II of the ADA constitutes a valid exercise of Congress' authority to enforce the Fourteenth Amendment's substantive guarantees.
TENNESSEE STUDENT ASSISTANCE CORP. v. HOOD, 02-1606|02-1606|Bankruptcy court's discharge of a student loan debt guaranteed by a state entity does not implicate the state's Eleventh Amendment immunity; the Court declines to decide whether a bankruptcy court's exercise of personal jurisdiction over a State would be valid under the Eleventh Amendment.
MIDDLETON v. MCNEIL, 03-1028|03-1028|The state court did not err when it found that, considering the instructions on voluntary manslaughter and imperfect self-defense in their entirety, there was no reasonable likelihood the jury was misled by the erroneous imminent-peril instruction.
JOHNSON v. CALIFORNIA, 03-6539|03-6539|The California Supreme Court's decision on petitioner's Wheeler/Batson claim was not final for purposes of 28 U.S.C. section 1257; dismissed for lack of jurisdiction.
DRETKE v. HALEY, 02-1824|02-1824|The Court declines to decide whether the actual innocence exception extends to noncapital sentencing errors. When faced with allegations of actual innocence, whether of the sentence or of the crime charged, a federal court must first address all nondefaulted claims for comparable relief and other grounds for cause to excuse the procedural default.
SCARBOROUGH v. PRINCIPI, 02-1657|02-1657|A timely application for attorney's fees per 28 U.S.C. section 2412(d)may be amended after the 30-day filing period has run to cure an initial failure to allege that the Government's position in the underlying litigation lacked substantial justification.
JONES v. R.R. DONNELLEY & SONS CO., 02-1205|02-1205|"A cause of action ""arises under an Act of Congress enacted"" after December 1, 1990 - and therefore is governed by 28 U.S.C. section 1658's four-year statute of limitations - if the claim was made possible by a post-1990 enactment. Because petitioners' causes of action arose under the Civil Rights Act of 1991, they are not time-barred."
ASHCROFT v. ACLU, 03-218|03-218|The Court upheld a preliminary injunction barring the enforcement of the Child Online Pornography Act, because the statute likely violates the First Amendment.
SOSA v. ALVAREZ-MACHAIN, 03-339|03-339|The Federal Tort Claims Act's exception to waiver of sovereign immunity for claims arising in a foreign country bars claims based on any injury suffered in a foreign country, regardless of where the tortious act or omission occurred.
HOLLAND v. JACKSON, 03-1200|03-1200|Concerning a habeas petition, the Sixth Circuit erred in holding that the state court's application of Strickland was unreasonable on evidence not properly before the state court, and in finding that the district court wrongly assessed prejudice under a preponderance standard, rather than a reasonable probability standard.
MISSOURI v. SEIBERT, 02-1371|02-1371|Where an officer intentionally withheld Miranda warnings, obtained a confession, then issued Miranda warnings and elicited a second confession, the court found that both confessions were inadmissible as violating the defendant-s Fifth Amendment rights.
HAMDI v. RUMSFELD, 03-6696|03-6696|Where a U.S. citizen was detained for allegedly fighting against the U.S. in Afghanistan as an enemy combatant, due process demands that he be given a meaningful opportunity to contest the factual basis for his detention before a neutral decision maker.
US v. PATANE, 02-1183|02-1183|Failure to give as suspect full Miranda warnings does not require the suppression of the physical fruits of the suspect's unwarned, voluntary statements.
RASUL v. BUSH, 03-334|03-334|United States courts have jurisdiction to consider challenges to the legality of the detention of foreign nationals captured abroad in connection with hostilities in Afghanistan, and incarcerated at Guantanamo Bay, Cuba.
RUMSFELD v. PADILLA, 03-1027|03-1027|"The Court lacked jurisdiction over plaintiff's habeas petition, because the U. S. Secretary of State, against whom the petition was brought, was not the immediate custodian of plaintiff's ""person"", and therefore was not the proper respondent."
BEARD v. BANKS, 02-1603|02-1603|Concerning a capital prisoner's habeas petition, the Court found its decision in Mills v. Maryland, 486 U.S. 367, announced a new rule of constitutional law which did not fall under the Teague exception, and therefore could not be applied retroactively by the habeas petitioner.
BLAKELY v. WASHINGTON, 02-1632|02-1632|Because the facts supporting the defendant's exceptionally harsh sentence were neither admitted by the defendant, nor found by a jury, the sentence violated defendant's Sixth amendment right to trial by jury.
TENNARD v. DRETKE, 02-10038|02-10038|In a capital murder case involving a defendant with an IQ of 67, a COA should have issued, because a reasonable jurist could have found the district court's assessment of constitutional claims, relating to defendant's low IQ, debatable or wrong.
CHENEY v. U.S. DIST. COURT FOR DIST. OF COLUMBIA, 03-475|03-475|In a case concerning the National Energy Policy Development Group's alleged failure to comply with the Federal Advisory Committee Act's open meeting and disclosure requirements, the Court declined to compel the Vice President to comply with discovery requests, but remanded to the court below for further consideration.
SCHRIRO v. SUMMERLIN, 03-526|03-526|"The rule set out by the Court in Ring v. Arizona, 536 U.S. 548, requiring the existence of an aggravating factor to be proved to the jury rather than a judge, does not apply retroactively to cases already final on direct review, because it was not a ""watershed rule of criminal procedure."""
INTEL CORP. v. ADVANCED MICRO DEVICES, INC., 02-572|02-572|In an anti-trust case, USC Section 1782(a) authorizes, but does not require a district court to compel discovery requested by an adverse party to be used in a case brought before the Directorate-General of the Commission of European Communities.
HIIBEL v. SIXTH JUDICIAL DIST. COURT OF NEVADA, 03-5554|03-5554|"Defendant's conviction for failing to identify himself while detained by a police officer under suspicious circumstances in violation of a state ""stop and identify"" statute did not violate the Fourth, or Fifth Amendments."
AETNA HEALTH INC. v. DAVILA, 02-1845|02-1845|Plaintiff's state causes of action, alleging HMO's failure to exercise ordinary care for the plaintiff's health by failing to cover the cost of certain medical services, was completely preempted by ERISA section 502, and removable to federal court.
PLILER v. FORD, 03-221|03-221|A district court is not required to warn a pro se plaintiff bringing a habeas petition that it could not consider motions to stay unless plaintiff dismissed unexhausted claims, or that if he chose to dismiss the claims, they would be time-barred if raised in the future.
F. HOFFMAN-LA ROCHE LTD. v. EMPAGRAM, 03-724|03-724|Where price-fixing affects customers within and outside the U.S., but both these effects are independent, the Foreign Trade Antitrust Improvements Act exception stating the Sherman Act will not apply to trade involving foreign nations is inapplicable.
HIBBS v. WINN, 02-1809|02-1809|Tax Injunction Act did not bar plaintiffs' challenge to a state tax law providing for credits for payments made to school tuition organizations that provided scholarships to private school students, which plaintiffs challenged as violating the Establishment Clause.
PENNSYLVANIA STATE POLICE v. SUDERS, 03-95|03-95|"To establish ""constructive discharge,"" plaintiff must prove a work environment so hostile as to merit resignation as a fitting response. Defendants may assert affirmative defenses in a case alleging constructive discharge, unless plaintiff quit in response to an official change in her employment status."
NORTON v. S. UTAH WILDERNESS ALLIANCE, 03-101|03-101|The Bureau of Land Management's alleged failure to protect state lands from environmental damage caused by off-road vehicles was not remediable under the Administrative Procedure Act.
US v. BENITEZ, 03-167|03-167|To obtain relief for an unpreserved FRCP Rule 11 failing, a defendant must show a reasonable probability that but for the error, he would not have plead guilty.
ELK GROVE UNIFIED SCHOOL DIST. v. NEWDOW, 02-1624|02-1624|"A father did not have standing to challenge the ""under God"" portion of the Pledge of Allegiance as violating the Establishment Clause on behalf of his daughter, because he lacked ""next friend"" status under California Law."
CENT. LABORERS' PENSION FUND v. HEINZ, 02-891|02-891|ERISA Section 204(g) prohibits a pension plan amendment that expands the definition of postretirement employment that would trigger the suspension of early retirement benefits already accrued.
DEPT. OF TRANSP. v. PUB. CITIZEN, 03-358|03-358|Because the Federal Motor Carrier Safety Administration lacks discretion to prevent operations of cross-border operations of Mexican motor carriers, neither the National Environmental Policy Act of 1969 nor the Clean Air Act requires FMCSA to evaluate the effects of such operations.
CITY OF LITTLETON v. Z. J. GIFTS, 02-1609|02-1609|City's adult business license ordinance was found to meet the First Amendment's requirements that such a licensing scheme ensure prompt judicial review of an administrative decision denying a license.
REPUBLIC OF AUSTRIA v. ALTMAN, 03-13|03-13|The Foreign Sovereign Immunities Act applies retroactively to actions of foreign states that occurred before the FSIA's 1976 enactment. The expropriation exception to the act would allow a private party to recover paintings from Austria, which were seized by Nazis in 1948.
YARBOROUGH v. ALVARADO, 02-1684|02-1684|A state court considered the proper factors and reached a reasonable conclusion that minor defendant was not in custody for Miranda purposes during his police interview. The District Court's decision granting habeas relief under AEDPA is reversed.
KOONS BUICK PONTIAC GMC, INC. v. NIGH, 03-377|03-377|A 1995 amendment to the Truth in Lending Act (TILA), which raises the minimum and maximum recoveries for violations of TILA prescriptions governing closed-end loans secured by real property, does not alter the minimum and maximum recovery amounts for violations involving personal-property loans.
SMITH v. TEXAS, 04-5323|04-5323|Defendant's sentence to death for a capital murder conviction is reversed where the trial judge improperly issued a supplemental nullification instruction that was constitutionally indadequate under Penry v. Johnson 532 U.S. 782 (2001).
LEOCAL v. ASHCROFT, 03-583|03-583|State DUI offenses, which either do not have a mens rea component or require only a showing of negligence in the operation of a vehicle, are not crimes of violence under 18 U.S.C. section 16.
NORFOLK SOUTHERN RY. CO. v. KIRBY, 02-1028|02-1028|In a maritime case involving a train wreck, plaintiff-railroad company is protected by the Himalaya Clause in the bill of lading, which extends the liability limitation broadly and corresponds to the fact that various modes of transportation would be involved in performing the contract.
KP PERMANENT MAKE-UP, INC. v. LASTING IMPRESSION I, INC., 03-409|03-409|A party raising the statutory affirmative defense of fair use to a claim of trademark infringement does not have a burden to negate any likelihood that the practice complained of will confuse consumers about the origin of the goods or services affected.
CITY OF SAN DIEGO v. ROE, 03-1669|03-1669|The termination of defendant's employment as a police officer, for selling videotapes of himself engaging in sexually explicit acts, does not violate his First and Fourteenth Amendment rights to freedom of speech.
