CHEROKEE NATION OF OKLA. v. LEAVITT, 02-1472|02-1472|"The government's promise to pay ""contract support costs"" that two Indian Tribes incurred for health services that a government agency, the Indian Health Service, would otherwise have provided, is legally binding."
ROPER v. SIMMONS, 03-633|03-633|The Eighth and Fourteenth Amendments forbid imposition of the death penalty on offenders who were under the age of 18 when their crimes were committed.
Bates v. Dow Agrosciences, 03-388|03-388|Section 136v(b) of the Federal Insecticide, Fungicide, and Rodenticide Act(FIFRA) does not preclude States from providing a remedy to farmers and others who are injured as a result of a manufacturer's violation of FIFRA's labeling requirement.
Pace v. DiGuglielmo, 03-9627|03-9627|"A state post-conviction petition rejected by the state court as untimely is not ""properly filed"" within the meaning of 28 U.S.C. section 2244(d)(2), and therefore does not toll the 1-year statute of limitations for filing a federal habeas corpus petition."
Small v. US, 03-750|03-750|"18 U.S.C. section 922(g)(1), which prohibits a person who has been ""convicted in any court"" from possessing a firearm, encompasses only domestic, not foreign, convictions."
Pasquantino v. US, 03-725|03-725|A plot to defraud a foreign government of tax revenue violates the federal wire fraud statute, 18 U.S.C. section 1343.
Dura Pharm. Inc. v. Broudo, 03-932|03-932|"In private securities fraud actions, an inflated purchase price will not, by itself, constitute or proximately cause the relevant economic loss needed to allege and prove ""loss causation."""
Tory v. Cochran, 03-1488|03-1488|Plaintiff's challenge to a permanent injunction, prohibiting him from picketing and orally uttering statements about Johnnie Cochran, who died after the issuance of the injunction, is not moot where Cochran's widow can be substituted as a defendant.
Cutter v. Wilkinson, 03-9877|03-9877|Section 3 of the Religious Land Use and Institutionalized Persons Act, on its face, qualifies as a permissible accommodation that is not barred by the Establishment Clause.
Arthur Andersen LLP v. US, 04-368|04-368|A jury verdict finding plaintiff, an auditor for Enron Corporation, guilty of corruptly persuading another person to alter documents for an official proceeding is reversed where the jury instructions failed to convey properly the elements of a corrupt persuasion conviction under 18 U.S.C. section 1512(b).
Medellin v. Dretke, 04-5928|04-5928|Review of defendant's habeas corpus petition, alleging that his rights under the Vienna Convention were violated, was improvidently granted where Texas state courts may provide defendant with the relief he seeks.
Deck v. Missouri, 04-5293|04-5293|"The Constitution forbids the use of visible shackles during a capital trial's penalty phase, as it does during the guilt phase, unless that use is ""justified by an essential state interest"" specific to the defendant on trial."
Clingman v. Beaver, 04-37|04-37|Oklahoma's semiclosed primary system does not violate the right to freedom of association since any burden it imposes is minor and justified by legitimate state interests.
Lingle v. Chevron, 04-163|04-163|"The ""substantially advances"" formula, announced in Agins v. City of Tiburon, 447 U.S. 255 (1980), is not an appropriate test for determining whether a government regulation effects a Fifth Amendment taking."
Johanns v. Livestock Mktg. Ass'n, 03-1164|03-1164|Generic advertising to promote beef and beef products, financed through assessments on the sale of cattle, is the government's own speech and is not susceptible to a First Amendment compelled-subsidy challenge.
Nat'l Cable & Telecomm. Ass'n v. Brand X Internet Serv., 04-277|04-277|The FCC's conclusion, finding that broadband cable modem companies are exempt from mandatory common-carrier regulation, is a lawful construction of the Communications Act under Chevron v. NRDC, 467 U.S. 837 (1984), and the Administrative Procedure Act.
MGM, Inc. v. Grokster, Ltd., 04-480|04-480|One who distributes a device with the object of promoting its use to infringe copyright, as shown by clear expression or other affirmative steps taken to foster infringement, going beyond mere distribution with knowledge of third-party action, is liable for the resulting acts of infringement by third parties.
McCreary County v. ACLU, 03-1693|03-1693|A county's manifest objective may be dispositive for determining whether a display of the Ten Commandments in courthouses violates the Establishment Clause.
Van Orden v. Perry, 03-1500|03-1500|The Establishment Clause of the First Amendment allows the display of a monument inscribed with the Ten Commandments on the Texas State Capitol grounds.
Town of Castle Rock v. Gonzales, 04-278|04-278|An individual who has obtained a state-law restraining order does not have a constitutionally protected property interest in having the police enforce the restraining order when they have probable cause to believe it has been violated.
Bell v. Thompson, 04-514|04-514|In a death sentence case, following the denial of defendant's petition for certiorari, the Court of Appeals abused its discretion when it withheld its mandate for more than five months without entering a formal order.
Mayle v. Felix, 04-563|04-563|An amended habeas petition does not relate back when it asserts a new ground for relief supported by facts that differ in both time and type from those set forth in the original proceeding.
Halbert v. Michigan, 03-10198|03-10198|The Due Process and Equal Protection Clauses require the appointment of counsel for defendants, convicted on their pleas, who seek access to first-tier review in the Michigan Court of Appeals.
Exxon Mobil Corp. v. Allapattah Serv., 04-70|04-70|When at least one named plaintiff in a diversity action satisfies section 1332(a)'s amount-in-controversy requirement, and the other elements of diversity jurisdiction are present, section 1367 authorizes supplemental jurisdiction over the claims of other plaintiffs in the action, even if those claims are for less than the requisite amount.
Gonzalez v. Crosby, 04-6432|04-6432|In habeas proceedings, a motion for relief under Federal Rule of Civil Procedure 60(b) is not to be treated as a successive habeas petition if it does not assert, or reassert, claims of error in the movant's state conviction.
Gonzalez v. Crosby, 04-6432|04-6432|In habeas proceedings, a motion for relief under Federal Rule of Civil Procedure 60(b) is not to be treated as a successive habeas petition if it does not assert, or reassert, claims of error in the movant's state conviction.
Kelo v. City of New London, 04-108|04-108|"Defendant-City's proposed disposition of plaintiff's property qualifies as a ""public use"" within the meaning of the Takings Clause of the Fifth Amendment to the Constitution."
Mid-Con Freight Sys. v. Michigan Pub. Serv. Comm'n, 03-1234|03-1234|"A Michigan law which imposes an annual fee of $100.00 upon each Michigan license-plated truck that is ""operating entirely in interstate commerce"" is not preempted by 49 U.S.C. section 14504(b) since the fee requirement is not the kind of ""State registration requirement"" to which the federal statute refers."
Am. Trucking Ass'n, Inc. v. Michigan Pub. Serv. Comm'n, 03-1230|03-1230|A flat $100 fee that Michigan charges trucks engaging in intrastate commercial hauling does not violate the dormant Commerce Clause.
Dodd v. US, 04-5286|04-5286|"Under 28 U.S.C. section 2255, the 1-year limitation period for a federal prisoner to file a motion to vacate his sentence begins to run on the date in which the Supreme Court ""initially recognized"" the right asserted in an applicant's motion, not the date on which that right was made retroactive."
San Remo Hotel v. City and County of San Francisco, 04-340|04-340|Federal courts may not craft an exception to the full faith and credit statute, 28 U.S.C. section 1738, for claims brought under the Takings Clause of the Fifth Amendment.
Rompilla v. Beard, 04-5462|04-5462|Even when a capital defendant and his family members have suggested that no mitigating evidence is available, his lawyer is bound to make reasonable efforts to obtain and review material that counsel knows the prosecution will probably rely on as evidence of aggravation at the trial's sentencing phase.
Graham County Soil & Water Conservation Dist. v. US, 04-169|04-169|The 6-year statute of limitations in the False Claims Act (FCA) does not govern FCA civil actions for retaliation.
Grable & Sons Metal Prod. v. Darue Engineering, 04-603|04-603|Federal district courts have jurisdiction to try claims of title to land obtained at a federal tax sale where the national interest in providing a federal forum for federal tax litigation is sufficiently substantial to support the exercise of federal question jurisdiction.
Wilkenson v. Austin, 04-495|04-495|The procedures by which Ohio's New Policy classifies prisoners for placement at its Supermax facility provides prisoners with sufficient protection to comply with the Due Process Clause.
Merck v. Integra Lifesciences, 03-1237|03-1237|The use of patented compounds in preclinical studies is protected under 37 U.S.C. section 271(e)(1) as long as there is a reasonable basis to believe that the compound tested could be the subject of an FDA submission and the experiments will produce the types of information relevant to a new drug application.
Miller-El v. Dretke, 03-9659|03-9659|Denial of habeas relief to plaintiff is reversed where prosecutors in his capital murder trial made peremptory strikes of potential jurors based on race.
Bradshaw v. Stumpf, 04-637|04-637|The Sixth Circuit erred when it granted defendant habeas relief on the ground that he was uninformed of his aggravated murder charge's specific intent element.
Johnson v. California, 04-6964|04-6964|"California's ""more likely than not"" standard is an inappropriate yardstick by which to measure the sufficiency of a prima facie case of purposeful discrimination in jury selection."
Spector v. Norwegian Cruise Line, 03-1388|03-1388|Title III of the Americans with Disabilities Act of 1990 is applicable to foreign-flag cruise ships in United States waters except where the statute regulates a vessel's internal affairs.
Gonzales v. Raich, 03-1454|03-1454|Congress's Commerce Clause authority includes the power to prohibit the local cultivation and use of marijuana in compliance with California Law.
Alaska v. US, No. 128 Orig.|No. 128 Orig.|In a dispute over title to submerged lands located in Alaska, summary judgment in favor of the United States is granted where it properly rebutted the presumption that title to the submerged lands beneath Glacier Bay passed to Alaska at statehood.
Eberhart v. US, 04-9949|04-9949|Federal Rule of Criminal Procedure 33, which allows a district court to vacate any judgment and grant a new trial if the interest of justice so requires, is an inflexible claim-processing rule, and the Seventh Circuit incorrectly construed its time limitations as jurisdictional.
Kane v. Espitia, 04-1538|04-1538|A violation of a law library access right is not a basis for federal habeas relief.
Schriro v. Smith, 04-1475|04-1475|The Ninth Circuit Court of Appeals exceeded its limited authority on habeas review when it commanded the Arizona courts to conduct a jury trial to resolve defendant-death row inmate's mental retardation claim.
Dye v. Hofbauer, 04-8384|04-8384|Denial of plaintiff's habeas corpus petition is reversed where the Michigan Court of Appeals incorrectly ruled that his prosecutorial misconduct claim was presented improperly.
Lincoln Prop. Co. v. Roche, 04-712|04-712|Defendants may remove an action on the basis of diversity of citizenship if there is complete diversity between all named plaintiffs and all named defendants, and no defendant is a citizen of the forum State; defendants need not negate the existence of a potential defendant whose presence in the action would destroy diversity.
Bradshaw v. Richey, 05-101|05-101|Grant of habeas corpus relief for defendant on his arson conviction is vacated where the circuit court erred in: 1) holding that transferred intent was not a permissible theory for aggravated felony murder under Ohio law, resulting in insufficient evidence of direct intent for a conviction; and 2) finding ineffective assistance of counsel under Strickland v. Washington, 466 U.S. 668 (1984).
Schaffer v. Weast, 04-698|04-698|In an action brought under the Individuals with Disabilities Education Act (IDEA), the burden of persuasion in an administrative hearing challenging an -individualized education program- (IEP) is properly placed upon the party seeking relief.
Maryland v. Blake, 04-373|04-373|Writ of certiorari is dismissed as improvidently granted.
US v. Olson, 04-759|04-759|In a private tort action against the government under the Federal Tort Claims Act, 28 U.S.C. section 1346(b)(1), the United States waives sovereign immunity only where local law would make a -private person- liable in tort, not where local law would make -a state or municipal entity- liable.
IBP, Inc. v. Alvarez, 03-1238, 04-66|04-66|During a continuous workday, any walking time that occurs after the beginning of the employee-s first principal activity, such as the donning of protective gear, and before the end of the employee-s last principal activity is compensable under the Fair Labor Standards Act (FLSA); however, the time employees spend waiting to don the first piece of protective gear that marks the beginning of the continuous workday is excluded from FLSA coverage.
Martin v. Franklin Capital Corp., 04-1140|04-1140|Upon remand of a case to state court, absent unusual circumstances,  attorney's fees should not be awarded under 28 U.S.C. section 1447(c) when the removing party has an objectively reasonable basis for removal; conversely, where no objectively reasonable basis exists, fees should be awarded.
Lockhart v. US, 04-881|04-881|The United States may offset Social Security benefits to collect a student loan debt that has been outstanding for over 10 years.
Wagnon v. Prairie Band Potawatomi Nation, 04-631|04-631|Because Kansas- motor fuel tax is a nondiscriminatory tax imposed on an off-reservation transaction between non-Indians, the tax is valid and poses no affront to defendant's sovereignty.
