Federal Aviation Administration v. Cooper, 10-1024| 10-1024|"In an airline pilot's suit alleging that government agencies violated the Privacy Act of 1974 by unlawfully disclosing his confidential medical information, thereby causing him mental and emotional distress, the Ninth Circuit's decision in favor of the plaintiff is reversed, where: 1) the Privacy Act, which allows recovery against the government for ""actual damages,"" does not unequivocally authorize an award of damages for mental or emotional distress as ""actual damages""; and 2) accordingly, the Act does not waive the federal government’s sovereign immunity from liability for such harms."
Vartelas v. Holder, 10-1211| 10-1211|In removal proceedings against a lawful permanent resident who pre-IIRAIRA was convicted of a crime that made him inadmissible upon reentry under post-IIRAIRA INA section 101(a)(13)(C)(v), the Second Circuit's decision finding the petitioner removable is reversed, as the impact of the petitioner's brief travel abroad was determined not by IIRAIRA, which if applied would have had an impermissible retroactive effect, but by the legal regime in force at the time of his conviction, which did not require admissibility upon reentry.
Zivotofsky v. Clinton, 10-699| 10-699|"In a case in which parents of a child born in Jerusalem sought to have the child's place of birth recorded in his passport as ""Israel"" as allowed by a federal statute but prohibited by State Department policy, dismissal of the case on grounds that it presented a nonjusticiable political question is vacated, where: 1) resolution of the claim would not require the judiciary to define U.S. policy toward the status of Jerusalem, but rather required the courts to determine only whether the plaintiff could vindicate his statutory right to choose to have Israel recorded as his place of birth on his passport; 2) the only real question for the courts was whether the statute was unconstitutional; and 3) there was not a lack of judicially discoverable and manageable standards for resolving the question."
Credit Suisse Securities (USA) LLC v. Simmonds, 10-1261| 10-1261|"In consolidated suits seeking disgorgement of ""short-swing"" insider trading profits under section 16(b) of the Securities Exchange Act that were brought more than two years after the date profits were realized, the Ninth Circuit's reversal of the district court's dismissal is vacated and the case remanded, where: 1) the two-year period of limitations in section 16(b) is not tolled by failure to comply with section 16(a)'s requirement that insiders disclose any changes to their ownership interests; and 2) it was necessary for the lower courts to consider in the first instance how usual equitable tolling rules applied."
Lafler v. Cooper, 10-209| 10-209|In a case in which a defendant was convicted of assault with intent to murder and three other offenses and received a mandatory minimum 185-to-360-month sentence, after receiving ineffective assistance of counsel in advice to reject a plea offer to dismiss two of the charges and to recommend a 51-to-85-month sentence on the other two, the judgment of the Sixth Circuit on petition for habeas corpus is vacated and the case remanded, where: 1) the defendant showed prejudice for purposes of an ineffective-assistance-of-counsel claim by showing that but for his attorney's deficient performance there was a reasonable probability he and the trial court would have accepted the guilty plea; but 2) the district court should not have ordered specific performance of the plea agreement, but rather ordered the state to reoffer the plea.
Missouri v. Frye, 10-444| 10-444|In a case in which a defendant was convicted of driving with a revoked license after his attorney failed to convey plea bargain offers to him, the judgment of the Missouri Court of Appeals on the defendant's motion for postconviction relief is vacated and remanded, where the Missouri court correctly concluded that the attorney's failure to inform the defendant of the written plea offer before it expired fell below an objective reasonableness standard for purposes of an ineffective-assistance-of-counsel claim, but the Missouri court failed to require the defendant to show that the plea offer would have been adhered to by the prosecution and accepted by the trial court for purposes of showing prejudice.
Sackett v. EPA, 10-1062| 10-1062|In a suit by landowners seeking declarative and injunctive relief, contending that a compliance order from the EPA, which stated that their residential lot contained navigable waters and that their construction project violated the Clean Water Act, was arbitrary and capricious under the Administrative Procedure Act (APA) and that it deprived them of due process in violation of the Fifth Amendment, dismissal of the complaint is reversed, where: 1) the compliance order was a final agency action that the district court had jurisdiction to review under the APA; and 2) the Clean Water Act is not a statute that precludes judicial review under the APA.
Roberts v. Sea-Land Services, Inc., 10-1399| 10-1399|"In a suit under the Longshore and Harbor Workers' Compensation Act for injuries sustained in 2002 at an Alaska marine terminal while working for the respondent, an award of benefits at the fiscal year 2002 statutory maximum rate is affirmed, as an employee is ""newly awarded compensation"" under the Act when he or she first becomes disabled and thereby becomes statutorily entitled to benefits, no matter whether, or when, a compensation order issues on his or her behalf."
Coleman v. Court of Appeals of Maryland, 10-1016| 10-1016|In a suit alleging that a state employer violated the Family and Medical Leave Act of 1993, 29 USC section 2612(a)(1)(D), by denying the plaintiff self-care leave, dismissal is affirmed, with four justices holding that suits against states under the self-care provision are barred by sovereign immunity, where the sex-based discrimination that supports allowing section 2612(a)(1)(C) suits against states--for denying leave for the care of a spouse, son, daughter, or parent with a serious medical condition--is absent with respect to the self-care provision.
Martinez v. Ryan, 10-1001| 10-1001|In a case in which an Arizona prisoner claimed he received ineffective assistance of counsel both at trial and in an initial-review Arizona collateral proceeding, but in the initial-review Arizona collateral proceeding his attorney did not raise any claim that the trial attorney rendered ineffective assistance, denial of a petition for federal habeas corpus review is reversed, because in states like Arizona where ineffective-assistance-of-trial-counsel claims must be raised in an initial-review collateral proceeding, a procedural default will not bar a federal habeas court from hearing those claims if, in the initial-review collateral proceeding, there was no counsel or counsel in that proceeding was ineffective.
Mayo Collaborative Services v. Prometheus Laboratories, Inc., 10-1150| 10-1150|In a patent infringement case involving two patents that concerned the use of thiopurine drugs to treat autoimmune diseases, the Federal Circuit's judgment finding infringement is reversed, where the patent processes--embodying researchers' findings that identify correlations between metabolite levels in the bloodstream and likely harm or ineffectiveness of thiopurine drugs with precision--were not patent eligible, since they were based on laws of nature and did not have additional features that provided practical assurance that they were genuine applications of those laws rather than drafting efforts designed to monopolize the correlations.
Martel v. Clair, 10-1265| 10-1265|"Denial of a habeas petitioner's motion to substitute counsel under 18 USC section 3599 is affirmed, with a holding that courts should employ the same ""interests of justice"" standard for ruling on motions to substitute counsel in capital cases under 18 USC section 3599 that applies in noncapital cases under 18 USC section 3006A, and a finding that under the circumstances, the district court did not abuse its discretion in denying the petitioner's request for new counsel."
US v. Home Concrete & Supply, LLC, 11-139| 11-139|"In a case in which the government asserted a deficiency, outside the 3-year limitations period of 26 USC section 6501(a), against a taxpayer who overstated the basis of certain property it had sold, it is held that the taxpayers' overstatements of basis, and resulting understatements of gross income, did not trigger the extended limitations period applicable when a taxpayer ""omits from gross income an amount properly includible therein which is in excess of 25 percent of the amount of gross income stated in the return,” as: 1) the issue had been decided in Colony, Inc. v. Commissioner, 357 U.S. 28 (1958); and 2) a more recent Treasury regulation was not entitled to Chevron deference because Colony eliminated any different construction of the statute available for adoption by the agency."
Wood v. Milyard, 10-9995| 10-9995|"In a case in which the state twice informed the district court that it would ""not challenge, but [was] not conceding,"" the timeliness of a prisoner's federal petition for habeas corpus, the U.S. Tenth Circuit Court of Appeals' dismissal of the petition as untimely is reversed, where: 1) courts of appeals, like district courts, have the authority--though not the obligation--to raise a forfeited timeliness defense on their own initiative in exceptional cases; but 2) the state deliberately waived the statute of limitations defense."
Mohamad v. Palestinian Authority, 11-88| 11-88|"In a suit against the Palestinian Authority and the PLO under the Torture Victim Protection Act of 1991 (TVPA) brought by the estate of a person killed in the West Bank, dismissal of the case is affirmed, as the TVPA's use of the term ""individual"" encompasses only natural persons and so does not impose liability against organizations."
Kappos v. Hyatt, 10-1219| 10-1219|In a civil action under 35 USC section 145 against the Director of the Patent and Trademark Office (PTO) challenging the denial of a patent, the Federal Circuit's reversal of summary judgment to the Director is affirmed, with holdings that: 1) there are no limitations on a patent applicant's ability to introduce new evidence in a section 145 proceeding beyond those already present in the Federal Rules of Evidence and the Federal Rules of Civil Procedure; and 2) if new evidence is presented on a disputed question of fact, the district court must make de novo factual findings that take account of both the new evidence and the administrative record before the PTO.
Caraco Pharmaceutical Laboratories, Ltd. v. Novo Nordisk A S, 10-844| 10-844|In patent infringement litigation between a brand-name pharmaceutical manufacturer and a generic manufacturer, the Federal Circuit's holding denying a statutory counterclaim is reversed, as a generic manufacturer may employ the counterclaim provision of 21 USC section 355(j)(5)(C)(ii)(I) to force correction of a use code that inaccurately describes the brand's patent as covering a particular method of using a drug, even if the patent covers other approved methods.
Filarsky v. Delia, 10-1018| 10-1018|In an action under 42 U.S.C. section 1983 against defendants who included an attorney hired by a city for an internal affairs investigation of the plaintiff, alleging that the attorney's order to the plaintiff to produce building materials stored at the plaintiff's home violated his Fourth and Fourteenth Amendment rights, the Ninth Circuit's holding that the attorney was not entitled to seek qualified immunity is reversed, as a private individual temporarily retained by the government to carry out its work is entitled to seek qualified immunity from suit under section 1983.
Florence v. Board of Chosen Freeholders of County of Burlington, 10-945| 10-945|In a suit under 42 U.S.C. section 1983 alleging Fourth and Fourteenth Amendment violations, in which the petitioner argued for a rule that persons arrested for minor offenses cannot be subjected to invasive searches unless prison officials have reason to suspect concealment of weapons, drugs, or other contraband, the Third Circuit's reversal of summary judgment to the plaintiff is affirmed, where the search procedures at the county jails struck a reasonable balance between inmate privacy and the needs of the institutions, and the Fourth and Fourteenth Amendments did not require adoption of the framework of rules proposed by the petitioner.
Rehberg v. Paulk, 10-788| 10-788|In an action under 42 U.S.C. section 1983 alleging that a chief investigator for a district attorney's office had conspired to present and did present false testimony to the grand jury, the Eleventh Circuit's holding that the investigator had absolute immunity from a section 1983 suit based on his grand jury testimony is affirmed, as a witness in a grand jury proceeding is entitled to the same absolute immunity from suit under section 1983 as a witness who testifies at trial.
Coleman v. Johnson, 11-1053| 11-1053|In a case in which a man was convicted as an accomplice and co-conspirator in a murder and the U.S. Court of Appeals for the Third Circuit granted him habeas corpus relief on the ground that the evidence at trial was insufficient to support his conviction, judgment is reversed, where: 1) the decision of the state court of last review, which did not think that the jury's finding was so insupportable as to fall below the threshold of bare rationality, was entitled to considerable deference under AEDPA; and 2) the evidence at trial was not nearly sparse enough to sustain a due process challenge under Jackson v. Virginia, 443 U.S. 307 (1979).
RadLAX Gateway Hotel, LLC v. Amalgamated Bank, 11-166| 11-166|In Chapter 11 bankruptcy proceedings, a creditor bank's objection to the debtor's cramdown plan is sustained, where the proposed sale of the bank's collateral free and clear of the bank’s lien would not comply with 11 USC section 1129(b)(2)(A) because it would not permit the bank to credit-bid at the sale.
Blueford v. Arkansas, 10-1320| 10-1320|In a murder prosecution in which the judge declared a mistrial after the jury foreman announced that the jury was unanimous against guilt on the charges of capital murder and first-degree murder, was deadlocked on manslaughter, and had not voted on negligent homicide, it is held that retrial of the capital and first-degree murder charges did not violate double jeopardy, since the jury's report that it was unanimous on the murder charges was not a final resolution of those charges, and it was not improper to declare a mistrial.
Freeman v. Quicken Loans, Inc., 10-1042| 10-1042|In a case in which three couples who obtained mortgage loans from the respondent filed separate state-court actions alleging that the respondent had violated the Real Estate Settlement Procedures Act's prohibition of fee splitting at 12 U.S.C. section 2607(b) by charging them fees for which no services were provided in return, summary judgment to the respondent is affirmed, because in order to establish a violation of section 2607(b), a plaintiff must demonstrate that a charge for settlement services was divided between two or more persons. Section 2607(b) cannot be understood to reach a single provider's retention of an unearned fee.
Astrue v. Capato, 11-159| 11-159|In a case in which a widow gave birth to twins conceived through in vitro fertilization using her husband’s frozen sperm and then applied for Social Security survivors benefits for the twins, the Social Security Administration (SSA) denial of her application is upheld, where: 1) under 42 USC section 416(h)(2)(A), the children could would qualify for benefits only if they could inherit from the deceased wage earner under state intestacy law, and Florida law did not allow them to; 2) the SSA's interpretation of the statutory scheme was reasonable and entitled to Chevron deference.
Taniguchi v. Kan Pacific Saipan, Ltd., 10-1472| 10-1472|"In a case in which the respondent was the prevailing party in a civil action instituted by the petitioner, an award of the cost of translating documents is vacated, as the Court Interpreters Act, 28 U.S.C. section 1920, which includes ""compensation of interpreters"" among the costs that may be awarded to prevailing parties in federal-court lawsuits, does not include the cost of document translation."
Holder v. Martinez Gutierrez, 10-1542| 10-1542|A Board of Immigration Appeals (BIA) denial of cancellation of removal is upheld, where: 1) the aliens lacked the required years of continuous presence and lawful permanent resident status; and 2) the BIA's rejection of imputation of their parents' years of continuous presence and lawful permanent resident status was based on a permissible construction of the cancellation of removal statute, 8 USC section 1229b(a).
Hall v. US, 10-875| 10-875|"In Chapter 12 bankruptcy proceedings in which the debtors proposed treating a capital gains tax on the postpetition sale of their farm as an unsecured claim to be paid to the extent funds were available, with the unpaid balance being discharged, the objection of the IRS is sustained, as the federal income tax liability resulting from the sale was not ""incurred by the estate"" under section 503(b) of the Bankruptcy Code, and thus was neither collectible nor dischargeable in the Chapter 12 plan."
National Federation of Independent Businesses v. Sebelius, 11-363| 11-363|In a suit challenging the constitutionality of the individual mandate and the Medicaid expansion provisions of the Patient Protection and Affordable Care Act, the Eleventh Circuit's decision that the Medicaid expansion is a valid exercise of Congress's spending power, but that Congress lacks authority to enact the individual mandate, is affirmed in part and reversed in part where: 1) the individual mandate is not a valid exercise of Congress’s power under the Commerce Clause and the Necessary and Proper Clause; 2) the individual mandate must be construed as imposing a tax on those who do not have health insurance; 3) the individual mandate may be upheld as within Congress's power under the Taxing Clause; and 4) the Medicaid expansion violates the Constitution by threatening states with the loss of their existing Medicaid funding if they decline to comply with the expansion.
US v. Alvarez, 11-210| 11-210|In a case involving a conviction under the Stolen Valor Act, which makes it a crime to falsely claim receipt of military decorations or medals and provides an enhanced penalty if the Congressional Medal of Honor is involved, 18 U.S.C. sections 704(b), (c), the Ninth Circuit's decision reversing the conviction and finding the Stolen Valor Act invalid under the First Amendment is affirmed where the Act infringes upon speech protected by the First Amendment.
First American Financial Corp. v. Edwards, 10-708| 10-708|On writ of certiorari to the United States Court of Appeals for the Ninth Circuit, the writ of certiorari is dismissed as improvidently granted.
Arizona v. US, 11-182| 11-182|In a case assessing the constitutionality of an Arizona statute known as S.B. 1070, which was enacted in 2010 to address pressing issues related to the large number of unlawful aliens in the state, the Ninth Circuit's ruling affirming the district court's issuance of a preliminary injunction preventing four of its provisions from taking effect is: 1) affirmed in part, where Sections 3 (misdemeanor for failure to comply with federal alien-registration), 5(C) (misdemeanor for an unauthorized alien to work), and 6 (authorizes officers to arrest without a warrant a person the officer has probable cause to believe has committed any public offense that makes the person removable from the US) of S.B. 1070 are preempted by federal law; but 2) reversed in part, where it was improper to enjoin section 2(B) (requiring officers conducting a stop, detention, or arrest to make efforts to verify the person's immigration status with the Federal Government) before the state courts had an opportunity to construe it and without some showing that section 2(B)'s enforcement in fact conflicts with federal immigration law and its objectives.
Miller v. Alabama, 10-9646| 10-9646|In consolidated petitions for habeas corpus relief, where both petitioners were convicted of murder at the age of 14 and sentenced to a mandatory term of life imprisonment without the possibility of parole, denial of petition is reversed and remanded where the Eighth Amendment forbids a sentencing scheme that mandates life in prison without possibility of parole for juvenile homicide offenders.
American Tradition Partnership, Inc. v. Bullock, 11-1179| 11-1179|"In a case involving a Montana state law provides that a ""corporation may not make . . . an expenditure in connection with a candidate or a political committee that supports or opposes a candidate or a political party"" Mont. Code Ann. Sections 13-35-227(1) (2011), the Montana Supreme Court's rejection of a First Amendment challenge to the law is reversed and petition for writ of certiorari is granted where Citizens United v. Federal Election Commission,558 U. S. ___, ___ (2010), applies to the Montana state law."
Dorsey v. US, 11-5683| 11-5683|In a sentence appeal involving the applicability of the Fair Sentencing Act (Act), which took effect on August 3, 2010 and reduced the disparity between the amounts of crack cocaine and powder cocaine needed to trigger mandatory minimum prison terms, the Seventh Circuit's decision affirming a 2010 sentence for unlawfully selling crack in 2008 that did not apply the Act is vacated where the Act's new, lower mandatory minimums apply to the post-Act sentencing of pre-Act offenders.
Knox v. Service Employees International Union, 10-1121| 10-1121|"In a class action brought on behalf of nonunion employees who paid into a union's ""Emergency Temporary Assessment to Build a Political Fight-Back Fund,"" alleging the union's violation of their First Amendment rights, the Ninth Circuit's decision in the union's favor, concluding that Teachers v. Hudson, 475 U. S. 292, 302–311, prescribed a balancing test under which the proper inquiry is whether the union's procedures reasonably accommodated the interests of the union, the employer, and the nonmember employees, is reversed where: 1) this case is not moot and a live controversy remains, even though the union offered a full refund to all class members after certiorari was granted; and 2) under the First Amendment, when a union imposes a special assessment or dues increase levied to meet expenses that were not disclosed when the regular assessment was set, it must provide a fresh notice and may not exact any funds from nonmembers without their affirmative consent."
Southern Union Co. v. US, 11-94| 11-94|In a case involving a criminal fine for conviction of violating the Resource Conservation and Recovery Act of 1976 (RCRA) for having knowingly stored liquid mercury without a permit at a subsidiary's facility, the First Circuit's ruling upholding the fine because it held that Apprendi v. New Jersey, 530 U. S. 466, does not apply to criminal fines, is reversed, as the rule of Apprendi applies to the imposition of criminal fines.
Federal Communications Commission v. Fox Television Stations, Inc., 10-1293| 10-1293|"In an action involving the FCC's modified indecency enforcement regime to regulate ""fleeting expletives,"" as applied to three incidents, two concerning isolated utterances of obscene words during two live broadcasts and the third during an episode of a television show broadcast when the nude buttocks of an adult female character were shown for approximately seven seconds and the side of her breast for a moment, because the FCC failed to give either broadcaster fair notice prior to the broadcasts in question that fleeting expletives and momentary nudity could be found actionably indecent, the FCC's standards as applied to these broadcasts were vague."
Williams v. Illinois, 10-8505| 10-8505|Conviction for rape is affirmed where the admission of expert testimony pertaining to third-party laboratory procedures involved in processing incriminating DNA evidence did not violate the Confrontation Clause because the laboratory's report was not offered into evidence to prove the truth of the matter asserted.
Christopher v. SmithKline Beecham Corp., 11-204| 11-204|In an action by pharmaceutical sales representatives alleging violations of the Fair Labor Standards Act (FLSA) for failure to pay overtime wages, 29 U.S.C. section 207(a), the Ninth Circuit's decision denying plaintiffs' motion to alter or amend the judgment and affirming summary judgment to employer, is affirmed where the sales reps qualify as outside salesmen under the most reasonable interpretation of the Department of Labor's regulations, and are therefore exempt from the overtime wage requirement.
Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak, 11-246| 11-246|In a suit brought under the Administrative Procedure Act (APA) challenging a deal to take into trust on the Tribe's behalf a tract of land for gaming purposes, under the Indian Reorganization Act (IRA), 25 U.S.C. section 465, and alleging a variety of economic, environmental, and aesthetic harms as a result of the Tribe's proposed use of the property to operate a casino, the D.C. Circuit's rulings are affirmed where: 1) the US has waived its sovereign immunity from plaintiff's suit; and 2) plaintiff has prudential standing to challenge the Secretary of Interior's acquisition of the land.
Salazar v. Ramah Navajo Chapter, 11–551| 11–551|In an action brought by Tribes under the Contract Disputes Act for breach of contract, arising out of agreements with the Department of the Interior for the provision of services such as education and law enforcement pursuant to the Indian Self-Determination and Education Assistance Act (ISDA), the Tenth Circuit's finding the US liable is affirmed and the US must pay each Tribe's contract support costs in full, where Congress appropriated sufficient funds to pay any individual tribal contractor's contract support costs in full but did not appropriate enough to pay all tribal contractors collectively.
