Taylor v. Sturgell, 07-371|07-371|"In a case involving two friends' and antique aircraft enthusiasts' separate Freedom of Information Act (FOIA) requests asking the FAA for copies of technical documents related to a vintage airplane, summary judgment finding petitioner's suit barred by claim preclusion based on his friend's prior suit is vacated and remanded where: 1) the Court disapproves the doctrine of preclusion by ""virtual representation""; and 2) based on the record as it stood, the judgment against petitioner's friend in the prior action did not bar petitioner from maintaining the suit at hand."
Quanta Computer, Inc. v. LG Elecs., Inc., 06-937|06-937|In a patent case involving computer technology patents, a circuit court's ruling in favor of plaintiff-LG Electronics and against defendants-computer manufacturers is reversed where: 1) contrary to the holding below, the exhaustion doctrine applies to method patents; and 2) because a license agreement authorized the sale of components that substantially embodied the patents in suit, the sale exhausted the patents.
Bridge v. Phoenix Bond & Indem. Co., 07-210|07-210|A plaintiff asserting a Racketeer Influenced and Corrupt Organizations Act (RICO) claim predicated on mail fraud need not show, either as an element of its claim or as a prerequisite to establishing proximate causation, that it relied on the defendant's alleged misrepresentations.
Allison Engine Co., Inc. v. US ex rel. Sanders, 07-214|07-214|"In the context of the False Claims Act, it is insufficient for a plaintiff asserting a 31 U.S.C. section 3729(a)(2) claim to show merely that ""[t]he false statement's use ... result[ed] in obtaining or getting payment or approval of the claim,"" or that ""government money was used to pay the false or fraudulent claim."" Instead, a plaintiff asserting such a claim must prove that the defendant intended that the false record or statement be material to the government's decision to pay or approve the false claim. Similarly, a plaintiff asserting a claim under section 3729(a)(3) must show that the conspirators agreed to make use of the false record or statement to achieve this end."
Engquist v. Oregon Dep't of Agric., 07-474|07-474|"The ""class-of-one"" theory of equal protection does not apply in the context of public employment. Thus, a public employee cannot state a claim under the Equal Protection Clause by alleging that she was arbitrarily treated differently from other similarly situated employees, with no assertion that the different treatment was based on the employee's membership in any particular class."
US v. Santos, 06-1005|06-1005|"A judgment vacating defendants' convictions for violating the federal money-laundering statute is affirmed. Four Justices joined in finding that the term ""proceeds"" in the federal money-laundering statute, 18 U.S.C. section 1956(a)(1), means ""profits,"" and not ""receipts.""  Another Justice joined in the judgment, opining that revenue which a gambling business uses to pay essential operating expenses is not ""proceeds"" under the statute."
Richlin Sec. Serv. Co. v. Chertoff, 06-1717|06-1717|A prevailing party that satisfies the Equal Access to Justice Act's (EAJA) other requirements may recover its paralegal fees from the government at prevailing market rates, and is not limited to their cost to the party's attorney.
Cuellar v. US, 06-1456|06-1456|"The federal money laundering statute, 18 U.S.C. section 1956(a)(2)(B)(i) does not require proof that a defendant attempted to ""legitimize"" tainted funds, but the government must demonstrate that a defendant did more than merely hide the money during its transport."
Brunner v. Ohio Republican Party, 08A332|08A332|Ohio Secretary of State's application to stay a temporary restraining order (TRO) directing the Secretary of State, to update Ohio's Statewide Voter Registration Database to comply with section 303 of the Help America Vote Act (HAVA) is granted and the TRO vacated where: 1) the question of whether HAVA is being properly implemented is not addressed; but 2) respondents are not sufficiently likely to prevail on the question whether Congress has authorized the district court to enforce section 303 in an action brought by a private litigant to justify the issuance of a TRO.
Moore v. U.S., 07-10689|07-10689|Sentence for possession of cocaine base with intent to distribute is reversed and the case remanded where the district court's statements during sentencing showed that it did not think it had the discretion, which was later upheld by the Supreme Court in Kimbrough v. U.S., to reject the Guidelines' crack-to-powder cocaine sentencing ratio.
Bell v. Kelly, 07-1223|07-1223|"In a death-penalty case in which petitioner contended he was denied the effective assistance of counsel during the penalty phase, and sought de novo federal habeas review on the ground that his state habeas petition had not been ""adjudicated on the merits"" because the state courts had not properly considered new evidence he sought to introduce, the writ of certiorari is dismissed as improvidently granted."
Winter v. Natural Res. Defense Council, Inc., 07-1239|07-1239|In an action brought by environmental groups claiming that the Navy's use of a particular type of sonar during training exercises in the waters off southern California causes serious injuries to marine mammals, a preliminary injunction against the Navy is vacated to the extent requested where: 1) although the Court does not discount plaintiffs' ecological, scientific, and recreational interests in marine mammals, such interests are plainly outweighed by the Navy's need to conduct realistic training exercises to ensure that it is able to neutralize the threat posed by enemy submarines; and 2) consequently, the district court abused its discretion in imposing the restrictions at issue on the Navy.
Altria Group, Inc. v. Good, 07-562|07-562|"In an action brought by smokers of ""light"" cigarettes manufactured by defendants claiming that defendants violated the Maine Unfair Trade Practices Act (MUTPA), the Court rules that: 1) the Federal Cigarette Labeling and Advertising Act does not preempt state-law claims like respondents' that were predicated on the duty not to deceive; and 2) the FTC's various decisions with respect to statements of tar and nicotine content do not impliedly preempt plaintiffs' claim."
Hedgpeth v. Pulido, 07-544|07-544|"Instructional error arising in the context of a jury instructed on multiple theories of guilt, one of which is improper, is not structural error. A reviewing court finding such error should ask whether the flaw in the instructions ""had substantial and injurious effect or influence in determining the jury's verdict."""
